scene,subset,tolerance,view_idx,frame_id,oracle_k_star,was_early_frozen,is_active_later,freeze_abs_rel,decode_oracle_abs_rel,fixed16_abs_rel,delta_freeze_vs_decode,delta_freeze_vs_k16,freeze_rmse,freeze_mae,freeze_delta1,freeze_geom_l2,freeze_rot_err_deg
scan48,subset_middle,5pct,2,1,11,True,True,0.0052843596786260605,0.005355962086468935,0.005413472652435303,-7.160240784287453e-05,-0.00012911297380924225,5.682539463043213,3.511918544769287,0.9999999403953552,657.3820190429688,0.0
scan48,subset_middle,5pct,3,2,13,True,True,0.005422654096037149,0.005037728231400251,0.004946899600327015,0.00038492586463689804,0.0004757544957101345,4.576808452606201,3.5674803256988525,1.0,665.6681518554688,0.0
scan48,subset_middle,5pct,4,3,11,True,True,0.006371467839926481,0.006364946253597736,0.006160324439406395,6.521586328744888e-06,0.0002111434005200863,9.265853881835938,4.1846513748168945,0.9992539286613464,662.1474609375,0.0
scan48,subset_middle,5pct,5,4,12,True,True,0.006068706512451172,0.006231312174350023,0.006053423974663019,-0.0001626056618988514,1.5282537788152695e-05,9.25263786315918,3.871513605117798,0.9990284442901611,653.8731689453125,0.0
scan48,subset_middle,2pct,0,24,9,True,False,0.004703231621533632,0.004703231621533632,0.004983480088412762,0.0,-0.0002802484668791294,5.048758506774902,3.1452269554138184,0.9999310374259949,679.8580322265625,0.0
scan48,subset_middle,2pct,1,0,11,True,True,0.004939759615808725,0.0049659209325909615,0.005053607281297445,-2.61613167822361e-05,-0.00011384766548871994,7.037149429321289,3.2200260162353516,0.999988317489624,647.9736938476562,0.0
scan48,subset_middle,2pct,2,1,11,True,True,0.005318921525031328,0.005355962086468935,0.005413472652435303,-3.704056143760681e-05,-9.455112740397453e-05,5.698777198791504,3.541775941848755,0.9999999403953552,657.3828125,0.0
scan48,subset_middle,2pct,3,2,13,True,True,0.005744569469243288,0.005037728231400251,0.004946899600327015,0.0007068412378430367,0.0007976698689162731,4.877729415893555,3.7950565814971924,1.0,665.6693725585938,0.0
scan48,subset_middle,2pct,4,3,13,True,True,0.006812818814069033,0.006130722817033529,0.006160324439406395,0.0006820959970355034,0.0006524943746626377,9.086007118225098,4.5010294914245605,0.9998463988304138,662.1387939453125,0.0
scan48,subset_middle,2pct,5,4,13,True,True,0.006612342782318592,0.006078886799514294,0.006053423974663019,0.0005334559828042984,0.0005589188076555729,9.346668243408203,4.234346389770508,0.9992429614067078,653.868896484375,0.0
scan48,subset_uniform,5pct,0,0,15,True,True,0.004829299636185169,0.004751957021653652,0.004692209884524345,7.734261453151703e-05,0.00013708975166082382,8.24727725982666,3.1811747550964355,0.9996141195297241,647.9982299804688,0.0
scan48,subset_uniform,5pct,1,8,13,True,True,0.004058477468788624,0.004058477468788624,0.0039096553809940815,0.0,0.0001488220877945423,5.159555912017822,2.7374165058135986,0.9996947050094604,673.5894165039062,0.0
scan48,subset_uniform,5pct,2,16,14,True,True,0.0035648271441459656,0.003568759886547923,0.003499177284538746,-3.932742401957512e-06,6.56498596072197e-05,5.49015998840332,2.421333074569702,0.9997231364250183,679.110595703125,0.0
scan48,subset_uniform,5pct,3,24,12,True,False,0.003722074441611767,0.003722074441611767,0.003605422331020236,0.0,0.0001166521105915308,4.560540199279785,2.5127580165863037,0.9999310374259949,679.8165283203125,0.0
scan48,subset_uniform,5pct,4,32,12,True,False,0.004280693829059601,0.004280693829059601,0.004141601268202066,0.0,0.0001390925608575344,4.04829216003418,2.854640483856201,1.0,679.9879150390625,0.0
scan48,subset_uniform,5pct,5,40,13,True,True,0.007047619670629501,0.007047619670629501,0.006795067805796862,0.0,0.0002525518648326397,22.148767471313477,4.788671493530273,0.995522677898407,682.9783935546875,0.0
scan48,subset_uniform,2pct,0,0,15,True,True,0.004778769798576832,0.004751957021653652,0.004692209884524345,2.6812776923179626e-05,8.655991405248642e-05,8.153008460998535,3.144885540008545,0.9996609091758728,647.998291015625,0.0
scan48,subset_uniform,2pct,1,8,14,True,True,0.003953853622078896,0.003953853622078896,0.0039096553809940815,0.0,4.419824108481407e-05,5.341579437255859,2.6705923080444336,0.9996845126152039,673.5838012695312,0.0
scan48,subset_uniform,2pct,2,16,14,True,True,0.003568759886547923,0.003568759886547923,0.003499177284538746,0.0,6.958260200917721e-05,5.479578971862793,2.423020362854004,0.9997231364250183,679.1100463867188,0.0
scan48,subset_uniform,2pct,3,24,13,True,False,0.0035802789498120546,0.0035802789498120546,0.003605422331020236,0.0,-2.514338120818138e-05,4.502568244934082,2.4168381690979004,0.9999310374259949,679.8113403320312,0.0
scan48,subset_uniform,2pct,4,32,13,True,False,0.004149272572249174,0.004149272572249174,0.004141601268202066,0.0,7.671304047107697e-06,3.9924798011779785,2.767611503601074,1.0,679.9827270507812,0.0
scan48,subset_uniform,2pct,5,40,15,True,True,0.0068404353223741055,0.006818587426096201,0.006795067805796862,2.184789627790451e-05,4.5367516577243805e-05,22.052528381347656,4.674434185028076,0.995522677898407,682.9659423828125,0.0
scan62,subset_middle,5pct,0,24,12,True,False,0.004538560751825571,0.004538560751825571,0.004459275398403406,0.0,7.928535342216492e-05,6.211946964263916,3.176910400390625,1.0,661.0027465820312,0.0
scan62,subset_middle,5pct,1,0,12,True,False,0.004346142988651991,0.004346142988651991,0.004255292005836964,0.0,9.085098281502724e-05,5.604513168334961,2.867767572402954,0.9999999403953552,638.2315063476562,0.0
scan62,subset_middle,5pct,2,1,12,True,False,0.004741348791867495,0.004741348791867495,0.004756789188832045,0.0,-1.544039696455002e-05,6.372262477874756,3.199549436569214,1.0,644.2608032226562,0.0
scan62,subset_middle,5pct,3,2,12,True,False,0.004826670046895742,0.004826670046895742,0.0046862163580954075,0.0,0.00014045368880033493,7.160451889038086,3.2505900859832764,1.0,646.1234130859375,0.0
scan62,subset_middle,5pct,4,3,14,True,True,0.004782625939697027,0.004814554937183857,0.0046423315070569515,-3.192899748682976e-05,0.00014029443264007568,9.65382194519043,3.1853926181793213,0.9983757138252258,643.3658447265625,0.0
scan62,subset_middle,5pct,5,4,14,True,True,0.006903957575559616,0.006992751732468605,0.006706437095999718,-8.879415690898895e-05,0.00019752047955989838,15.673246383666992,4.427422523498535,0.9947822690010071,641.8959350585938,0.0
scan62,subset_middle,2pct,0,24,12,True,False,0.004538560751825571,0.004538560751825571,0.004459275398403406,0.0,7.928535342216492e-05,6.211946964263916,3.176910400390625,1.0,661.0027465820312,0.0
scan62,subset_middle,2pct,1,0,13,True,True,0.004241537302732468,0.004241537302732468,0.004255292005836964,0.0,-1.3754703104496002e-05,5.565702438354492,2.8027400970458984,0.9999999403953552,638.2275390625,0.0
scan62,subset_middle,2pct,2,1,12,True,False,0.004741348791867495,0.004741348791867495,0.004756789188832045,0.0,-1.544039696455002e-05,6.372262477874756,3.199549436569214,1.0,644.2608032226562,0.0
scan62,subset_middle,2pct,3,2,13,True,True,0.004613169468939304,0.004613169468939304,0.0046862163580954075,0.0,-7.304688915610313e-05,7.1350250244140625,3.123636484146118,1.0,646.119384765625,0.0
scan62,subset_middle,2pct,4,3,15,True,True,0.004704359918832779,0.004676647484302521,0.0046423315070569515,2.771243453025818e-05,6.202841177582741e-05,9.67202377319336,3.144843578338623,0.9983757138252258,643.3613891601562,0.0
scan62,subset_middle,2pct,5,4,15,True,True,0.0065824007615447044,0.006707430817186832,0.006706437095999718,-0.000125030055642128,-0.00012403633445501328,15.511810302734375,4.230592250823975,0.9952554702758789,641.8921508789062,0.0
scan62,subset_uniform,5pct,0,0,14,True,True,0.0046120258048176765,0.0046120258048176765,0.004451945889741182,0.0,0.00016007991507649422,6.670046329498291,3.058624029159546,0.9999999403953552,638.3081665039062,0.0
scan62,subset_uniform,5pct,1,8,14,True,True,0.004200107418000698,0.004200107418000698,0.004145204089581966,0.0,5.490332841873169e-05,4.855660438537598,2.8779828548431396,1.0,650.6463623046875,0.0
scan62,subset_uniform,5pct,2,16,14,True,True,0.00398961640894413,0.00398961640894413,0.0039024334400892258,0.0,8.718296885490417e-05,5.928727149963379,2.734147548675537,0.9999999403953552,655.3551635742188,0.0
scan62,subset_uniform,5pct,3,24,13,True,False,0.004463875666260719,0.004463875666260719,0.004372426308691502,0.0,9.144935756921768e-05,6.011501312255859,3.1220552921295166,1.0,661.0253295898438,0.0
scan62,subset_uniform,5pct,4,32,13,True,False,0.004472475964576006,0.004472475964576006,0.004356142599135637,0.0,0.00011633336544036865,5.9007792472839355,3.131190538406372,1.0,666.4593505859375,0.0
scan62,subset_uniform,5pct,5,40,14,True,True,0.003613692242652178,0.003613692242652178,0.003501387545838952,0.0,0.00011230469681322575,4.671628952026367,2.3406457901000977,1.0,673.0578002929688,0.0
scan62,subset_uniform,2pct,0,0,15,True,True,0.0045304433442652225,0.0045304433442652225,0.004451945889741182,0.0,7.849745452404022e-05,6.590461730957031,3.006967782974243,0.9999999403953552,638.3032836914062,0.0
scan62,subset_uniform,2pct,1,8,14,True,False,0.004200107418000698,0.004200107418000698,0.004145204089581966,0.0,5.490332841873169e-05,4.855660438537598,2.8779828548431396,1.0,650.6463623046875,0.0
scan62,subset_uniform,2pct,2,16,15,True,True,0.0039016802329570055,0.0039016802329570055,0.0039024334400892258,0.0,-7.532071322202682e-07,5.922394275665283,2.681640863418579,0.9999999403953552,655.3519897460938,0.0
scan62,subset_uniform,2pct,3,24,14,True,False,0.004309056792408228,0.004309056792408228,0.004372426308691502,0.0,-6.33695162832737e-05,5.92642068862915,3.0173068046569824,1.0,661.0223999023438,0.0
scan62,subset_uniform,2pct,4,32,14,True,False,0.004337692633271217,0.004337692633271217,0.004356142599135637,0.0,-1.8449965864419937e-05,5.82418155670166,3.039924144744873,1.0,666.4564819335938,0.0
scan62,subset_uniform,2pct,5,40,15,True,True,0.0035123489797115326,0.0035123489797115326,0.003501387545838952,0.0,1.0961433872580528e-05,4.660421848297119,2.282153367996216,1.0,673.0523681640625,0.0
scan110,subset_middle,5pct,0,24,13,True,False,0.003739806590601802,0.003739806590601802,0.0036102591548115015,0.0,0.00012954743579030037,4.455615043640137,2.5273518562316895,1.0,656.3033447265625,0.0
scan110,subset_middle,5pct,1,0,14,True,True,0.008697406388819218,0.008697406388819218,0.008683726191520691,0.0,1.3680197298526764e-05,16.18513298034668,5.580807685852051,0.9970040917396545,652.7381591796875,0.0
scan110,subset_middle,5pct,2,1,14,True,True,0.006436323281377554,0.006436323281377554,0.0063730524852871895,0.0,6.327079609036446e-05,12.103922843933105,4.194697380065918,1.0,655.7959594726562,0.0
scan110,subset_middle,5pct,3,2,14,True,True,0.009512136690318584,0.009512136690318584,0.0093541806563735,0.0,0.00015795603394508362,32.56166076660156,6.91114616394043,0.9859463572502136,660.7677612304688,0.0
scan110,subset_middle,5pct,4,3,13,True,False,0.02617352083325386,0.02617352083325386,0.025061702355742455,0.0,0.001111818477511406,66.32849884033203,19.804685592651367,0.9464205503463745,665.7144775390625,0.0
scan110,subset_middle,5pct,5,4,13,True,False,0.06563597917556763,0.06563597917556763,0.06323044002056122,0.0,0.0024055391550064087,107.94561004638672,49.52092742919922,0.8328996300697327,672.2408447265625,0.0
scan110,subset_middle,2pct,0,24,14,True,False,0.00357766798697412,0.00357766798697412,0.0036102591548115015,0.0,-3.259116783738136e-05,4.358160495758057,2.4242095947265625,1.0,656.2972412109375,0.0
scan110,subset_middle,2pct,1,0,14,True,False,0.008697406388819218,0.008697406388819218,0.008683726191520691,0.0,1.3680197298526764e-05,16.18513298034668,5.580807685852051,0.9970040917396545,652.7381591796875,0.0
scan110,subset_middle,2pct,2,1,14,True,False,0.006436323281377554,0.006436323281377554,0.0063730524852871895,0.0,6.327079609036446e-05,12.103922843933105,4.194697380065918,1.0,655.7959594726562,0.0
scan110,subset_middle,2pct,3,2,14,True,False,0.009512136690318584,0.009512136690318584,0.0093541806563735,0.0,0.00015795603394508362,32.56166076660156,6.91114616394043,0.9859463572502136,660.7677612304688,0.0
scan110,subset_middle,2pct,4,3,14,True,False,0.02550000511109829,0.02550000511109829,0.025061702355742455,0.0,0.00043830275535583496,65.64286804199219,19.355125427246094,0.9465416073799133,665.7100830078125,0.0
scan110,subset_middle,2pct,5,4,14,True,False,0.0644550621509552,0.0644550621509552,0.06323044002056122,0.0,0.001224622130393982,106.77433776855469,48.68648910522461,0.8332615494728088,672.2360229492188,0.0
scan110,subset_uniform,5pct,0,0,13,True,True,0.009040115401148796,0.009040115401148796,0.00880295131355524,0.0,0.00023716408759355545,16.58369255065918,5.768738746643066,0.9967657923698425,652.8121337890625,0.0
scan110,subset_uniform,5pct,1,8,13,True,True,0.005467451177537441,0.005467451177537441,0.005221245344728231,0.0,0.0002462058328092098,11.16864013671875,3.6526718139648438,0.9972692728042603,658.7669677734375,0.0
scan110,subset_uniform,5pct,2,16,14,True,True,0.004953046794980764,0.004954967647790909,0.004865224473178387,-1.9208528101444244e-06,8.78223218023777e-05,7.219560623168945,3.289588689804077,1.0,659.5265502929688,0.0
scan110,subset_uniform,5pct,3,24,12,True,False,0.003756364341825247,0.003756364341825247,0.0037164969835430384,0.0,3.986735828220844e-05,4.4459052085876465,2.5342836380004883,1.0,656.358154296875,0.0
scan110,subset_uniform,5pct,4,32,12,True,False,0.0038598303217440844,0.0038598303217440844,0.0038522304967045784,0.0,7.5998250395059586e-06,5.40062952041626,2.61686110496521,1.0,655.7211303710938,0.0
scan110,subset_uniform,5pct,5,40,14,True,True,0.004979713819921017,0.00498424144461751,0.004863907117396593,-4.527624696493149e-06,0.0001158067025244236,7.643143177032471,3.287877321243286,0.999707818031311,658.7080688476562,0.0
scan110,subset_uniform,2pct,0,0,14,True,True,0.008802755735814571,0.008788135834038258,0.00880295131355524,1.4619901776313782e-05,-1.955777406692505e-07,16.335233688354492,5.626358509063721,0.9969700574874878,652.8056030273438,0.0
scan110,subset_uniform,2pct,1,8,14,True,True,0.005250653252005577,0.0052357022650539875,0.005221245344728231,1.4950986951589584e-05,2.9407907277345657e-05,10.94587516784668,3.51878023147583,0.9977743625640869,658.7614135742188,0.0
scan110,subset_uniform,2pct,2,16,14,True,True,0.004953046794980764,0.004954967647790909,0.004865224473178387,-1.9208528101444244e-06,8.78223218023777e-05,7.219560623168945,3.289588689804077,1.0,659.5265502929688,0.0
scan110,subset_uniform,2pct,3,24,12,True,False,0.003756364341825247,0.003756364341825247,0.0037164969835430384,0.0,3.986735828220844e-05,4.4459052085876465,2.5342836380004883,1.0,656.358154296875,0.0
scan110,subset_uniform,2pct,4,32,12,True,False,0.0038598303217440844,0.0038598303217440844,0.0038522304967045784,0.0,7.5998250395059586e-06,5.40062952041626,2.61686110496521,1.0,655.7211303710938,0.0
scan110,subset_uniform,2pct,5,40,15,True,True,0.004831947386264801,0.004875455517321825,0.004863907117396593,-4.3508131057024e-05,-3.195973113179207e-05,7.610443592071533,3.1954185962677,0.999707818031311,658.7034912109375,0.0
