step_idx,t_now,t_next,t_mid,delta_t,frame_residual_norm,global_residual_norm,hidden_change_norm,seq_id,sched_key,K
5,0.41666666666666663,0.5,0.4583333333333333,0.08333333333333337,2.6860930919647217,3.0234806537628174,1.6654222011566162,scan4_subset_middle,uniform_K13,13
6,0.5,0.5833333333333333,0.5416666666666666,0.08333333333333326,2.5335795879364014,2.8745040893554688,1.480520486831665,scan4_subset_middle,uniform_K13,13
7,0.5833333333333333,0.6666666666666666,0.625,0.08333333333333337,2.441849946975708,2.7882442474365234,1.3939974308013916,scan4_subset_middle,uniform_K13,13
8,0.6666666666666666,0.75,0.7083333333333333,0.08333333333333337,2.411132574081421,2.750066041946411,1.3952807188034058,scan4_subset_middle,uniform_K13,13
9,0.75,0.8333333333333333,0.7916666666666666,0.08333333333333326,2.4172239303588867,2.7082273960113525,1.3933545351028442,scan4_subset_middle,uniform_K13,13
10,0.8333333333333333,0.9166666666666666,0.875,0.08333333333333337,2.422189474105835,2.72934627532959,1.477096438407898,scan4_subset_middle,uniform_K13,13
11,0.9166666666666666,1.0,0.9583333333333333,0.08333333333333337,2.472003936767578,2.764674663543701,1.5892852544784546,scan4_subset_middle,uniform_K13,13
12,1.0,1.0,1.0,0.0,2.518519639968872,2.7983503341674805,1.7134573459625244,scan4_subset_middle,uniform_K13,13
0,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,20.049287796020508,5.357138156890869,21.326614379882812,scan4_subset_middle,uniform_K14,14
1,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.07692307692307693,4.604843616485596,4.50806188583374,5.436525821685791,scan4_subset_middle,uniform_K14,14
2,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.07692307692307693,3.942079544067383,4.071327209472656,3.6574792861938477,scan4_subset_middle,uniform_K14,14
3,0.23076923076923078,0.3076923076923077,0.2692307692307693,0.07692307692307693,3.359325647354126,3.6258175373077393,2.649404287338257,scan4_subset_middle,uniform_K14,14
4,0.3076923076923077,0.38461538461538464,0.34615384615384615,0.07692307692307693,2.9375112056732178,3.2255849838256836,1.93306565284729,scan4_subset_middle,uniform_K14,14
5,0.38461538461538464,0.46153846153846156,0.42307692307692313,0.07692307692307693,2.700207233428955,3.0057129859924316,1.6045804023742676,scan4_subset_middle,uniform_K14,14
6,0.46153846153846156,0.5384615384615385,0.5,0.07692307692307698,2.5417890548706055,2.849424123764038,1.402764081954956,scan4_subset_middle,uniform_K14,14
7,0.5384615384615385,0.6153846153846154,0.576923076923077,0.07692307692307687,2.4289298057556152,2.756791591644287,1.3079142570495605,scan4_subset_middle,uniform_K14,14
8,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.07692307692307687,2.3923580646514893,2.697469711303711,1.2732558250427246,scan4_subset_middle,uniform_K14,14
9,0.6923076923076923,0.7692307692307693,0.7307692307692308,0.07692307692307698,2.3691935539245605,2.6562139987945557,1.3061504364013672,scan4_subset_middle,uniform_K14,14
10,0.7692307692307693,0.8461538461538463,0.8076923076923077,0.07692307692307698,2.366713285446167,2.6403350830078125,1.3294624090194702,scan4_subset_middle,uniform_K14,14
11,0.8461538461538463,0.9230769230769231,0.8846153846153847,0.07692307692307687,2.3889687061309814,2.6617655754089355,1.4275115728378296,scan4_subset_middle,uniform_K14,14
12,0.9230769230769231,1.0,0.9615384615384616,0.07692307692307687,2.436988592147827,2.731189489364624,1.550879955291748,scan4_subset_middle,uniform_K14,14
13,1.0,1.0,1.0,0.0,2.4805283546447754,2.7519736289978027,1.666333794593811,scan4_subset_middle,uniform_K14,14
0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,20.163551330566406,5.347370147705078,21.3978328704834,scan4_subset_middle,uniform_K16,16
1,0.06666666666666667,0.13333333333333333,0.1,0.06666666666666667,4.6045026779174805,4.475109577178955,5.408644199371338,scan4_subset_middle,uniform_K16,16
2,0.13333333333333333,0.2,0.16666666666666669,0.06666666666666668,3.941636085510254,4.066218376159668,3.6385419368743896,scan4_subset_middle,uniform_K16,16
3,0.2,0.26666666666666666,0.23333333333333334,0.06666666666666665,3.3812098503112793,3.629774570465088,2.614183187484741,scan4_subset_middle,uniform_K16,16
4,0.26666666666666666,0.3333333333333333,0.3,0.06666666666666665,2.9761605262756348,3.2234888076782227,1.8631489276885986,scan4_subset_middle,uniform_K16,16
5,0.3333333333333333,0.4,0.3666666666666667,0.06666666666666671,2.742889165878296,3.000845193862915,1.5030319690704346,scan4_subset_middle,uniform_K16,16
6,0.4,0.4666666666666667,0.43333333333333335,0.06666666666666665,2.577256679534912,2.852847099304199,1.309728741645813,scan4_subset_middle,uniform_K16,16
7,0.4666666666666667,0.5333333333333333,0.5,0.06666666666666665,2.456857204437256,2.712953805923462,1.1609009504318237,scan4_subset_middle,uniform_K16,16
8,0.5333333333333333,0.6,0.5666666666666667,0.06666666666666665,2.377135992050171,2.637256622314453,1.115735411643982,scan4_subset_middle,uniform_K16,16
9,0.6,0.6666666666666666,0.6333333333333333,0.06666666666666665,2.3354134559631348,2.585045099258423,1.10877525806427,scan4_subset_middle,uniform_K16,16
10,0.6666666666666666,0.7333333333333333,0.7,0.06666666666666665,2.294149875640869,2.5509676933288574,1.123368740081787,scan4_subset_middle,uniform_K16,16
11,0.7333333333333333,0.8,0.7666666666666666,0.06666666666666676,2.2842202186584473,2.533740520477295,1.2024049758911133,scan4_subset_middle,uniform_K16,16
12,0.8,0.8666666666666667,0.8333333333333334,0.06666666666666665,2.2911601066589355,2.527707815170288,1.2348154783248901,scan4_subset_middle,uniform_K16,16
13,0.8666666666666667,0.9333333333333333,0.9,0.06666666666666665,2.3125221729278564,2.562415599822998,1.3390697240829468,scan4_subset_middle,uniform_K16,16
14,0.9333333333333333,1.0,0.9666666666666667,0.06666666666666665,2.371521472930908,2.646324396133423,1.4688960313796997,scan4_subset_middle,uniform_K16,16
15,1.0,1.0,1.0,0.0,2.418743848800659,2.6747798919677734,1.5853387117385864,scan4_subset_middle,uniform_K16,16
0,0.0,0.3779644730092272,0.1889822365046136,0.3779644730092272,17.818099975585938,5.628846645355225,19.970653533935547,scan4_subset_middle,power_K8_g0.5,8
1,0.3779644730092272,0.5345224838248488,0.456243478417038,0.1565580108156216,5.158793926239014,5.11570930480957,6.181822299957275,scan4_subset_middle,power_K8_g0.5,8
2,0.5345224838248488,0.6546536707079771,0.5945880772664129,0.1201311868831283,4.406704425811768,4.432343482971191,4.275357723236084,scan4_subset_middle,power_K8_g0.5,8
3,0.6546536707079771,0.7559289460184544,0.7052913083632157,0.10127527531047731,3.5499556064605713,3.9115636348724365,3.3759279251098633,scan4_subset_middle,power_K8_g0.5,8
4,0.7559289460184544,0.8451542547285166,0.8005416003734855,0.08922530871006218,3.132756471633911,3.5738425254821777,2.7572507858276367,scan4_subset_middle,power_K8_g0.5,8
5,0.8451542547285166,0.9258200997725514,0.8854871772505339,0.08066584504403485,2.9651784896850586,3.459500312805176,2.4908370971679688,scan4_subset_middle,power_K8_g0.5,8
6,0.9258200997725514,1.0,0.9629100498862757,0.07417990022744858,2.972701072692871,3.4465363025665283,2.3442704677581787,scan4_subset_middle,power_K8_g0.5,8
7,1.0,1.0,1.0,0.0,2.996624231338501,3.3451414108276367,2.2398414611816406,scan4_subset_middle,power_K8_g0.5,8
0,0.0,0.02040816326530612,0.01020408163265306,0.02040816326530612,20.467166900634766,5.318826198577881,21.59192657470703,scan4_subset_middle,power_K8_g2.0,8
1,0.02040816326530612,0.08163265306122448,0.0510204081632653,0.061224489795918366,4.649656772613525,4.406981468200684,5.380122184753418,scan4_subset_middle,power_K8_g2.0,8
2,0.08163265306122448,0.18367346938775508,0.13265306122448978,0.1020408163265306,3.9511258602142334,4.090577125549316,3.633403778076172,scan4_subset_middle,power_K8_g2.0,8
3,0.18367346938775508,0.32653061224489793,0.2551020408163265,0.14285714285714285,3.417926788330078,3.7053170204162598,2.6824395656585693,scan4_subset_middle,power_K8_g2.0,8
4,0.32653061224489793,0.5102040816326531,0.41836734693877553,0.18367346938775514,3.0226998329162598,3.374300479888916,2.1975011825561523,scan4_subset_middle,power_K8_g2.0,8
5,0.5102040816326531,0.7346938775510203,0.6224489795918366,0.22448979591836726,2.8699800968170166,3.3309953212738037,2.254580020904541,scan4_subset_middle,power_K8_g2.0,8
6,0.7346938775510203,1.0,0.8673469387755102,0.26530612244897966,2.937673807144165,3.4681549072265625,2.4945967197418213,scan4_subset_middle,power_K8_g2.0,8
7,1.0,1.0,1.0,0.0,3.0172195434570312,3.5867085456848145,2.6159191131591797,scan4_subset_middle,power_K8_g2.0,8
0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,18.123111724853516,5.585258483886719,20.14432144165039,scan4_subset_middle,power_K10_g0.5,10
1,0.3333333333333333,0.4714045207910317,0.4023689270621825,0.13807118745769836,5.045739650726318,5.033217906951904,6.072641372680664,scan4_subset_middle,power_K10_g0.5,10
2,0.4714045207910317,0.5773502691896257,0.5243773949903288,0.10594574839859405,4.295925140380859,4.334707260131836,4.155827045440674,scan4_subset_middle,power_K10_g0.5,10
3,0.5773502691896257,0.6666666666666666,0.6220084679281461,0.0893163974770409,3.44136118888855,3.7917633056640625,3.202012062072754,scan4_subset_middle,power_K10_g0.5,10
4,0.6666666666666666,0.7453559924999299,0.7060113295832983,0.07868932583326327,2.986133098602295,3.4221701622009277,2.5490691661834717,scan4_subset_middle,power_K10_g0.5,10
5,0.7453559924999299,0.816496580927726,0.780926286713828,0.07114058842779614,2.781456232070923,3.252674102783203,2.2111566066741943,scan4_subset_middle,power_K10_g0.5,10
6,0.816496580927726,0.8819171036881969,0.8492068423079615,0.06542052276047083,2.7371623516082764,3.1878745555877686,2.024761438369751,scan4_subset_middle,power_K10_g0.5,10
7,0.8819171036881969,0.9428090415820634,0.9123630726351302,0.06089193789386649,2.7643797397613525,3.1588640213012695,1.9518684148788452,scan4_subset_middle,power_K10_g0.5,10
8,0.9428090415820634,1.0,0.9714045207910317,0.057190958417936644,2.7946441173553467,3.141026020050049,1.9422086477279663,scan4_subset_middle,power_K10_g0.5,10
9,1.0,1.0,1.0,0.0,2.816843271255493,3.1212456226348877,2.0075275897979736,scan4_subset_middle,power_K10_g0.5,10
0,0.0,0.012345679012345678,0.006172839506172839,0.012345679012345678,20.576017379760742,5.31177282333374,21.6595516204834,scan4_subset_middle,power_K10_g2.0,10
1,0.012345679012345678,0.04938271604938271,0.030864197530864196,0.037037037037037035,4.667556285858154,4.376748561859131,5.368882179260254,scan4_subset_middle,power_K10_g2.0,10
2,0.04938271604938271,0.1111111111111111,0.08024691358024691,0.06172839506172839,3.9795477390289307,4.058951377868652,3.599857807159424,scan4_subset_middle,power_K10_g2.0,10
3,0.1111111111111111,0.19753086419753085,0.15432098765432098,0.08641975308641975,3.4759323596954346,3.6688568592071533,2.547395944595337,scan4_subset_middle,power_K10_g2.0,10
4,0.19753086419753085,0.308641975308642,0.25308641975308643,0.11111111111111116,3.0807578563690186,3.3179807662963867,1.8478901386260986,scan4_subset_middle,power_K10_g2.0,10
5,0.308641975308642,0.4444444444444444,0.3765432098765432,0.1358024691358024,2.838258981704712,3.1424057483673096,1.671859860420227,scan4_subset_middle,power_K10_g2.0,10
6,0.4444444444444444,0.6049382716049383,0.5246913580246914,0.16049382716049387,2.6953017711639404,3.063891887664795,1.730963110923767,scan4_subset_middle,power_K10_g2.0,10
7,0.6049382716049383,0.7901234567901234,0.6975308641975309,0.18518518518518512,2.6337227821350098,3.099250078201294,1.9175732135772705,scan4_subset_middle,power_K10_g2.0,10
8,0.7901234567901234,1.0,0.8950617283950617,0.2098765432098766,2.733427047729492,3.217949628829956,2.1131582260131836,scan4_subset_middle,power_K10_g2.0,10
9,1.0,1.0,1.0,0.0,2.8380894660949707,3.1960973739624023,2.175236463546753,scan4_subset_middle,power_K10_g2.0,10
0,0.0,0.30151134457776363,0.15075567228888181,0.30151134457776363,18.361650466918945,5.544680595397949,20.28725242614746,scan4_subset_middle,power_K12_g0.5,12
1,0.30151134457776363,0.4264014327112209,0.36395638864449226,0.12489008813345726,4.941883087158203,4.940479755401611,5.94890022277832,scan4_subset_middle,power_K12_g0.5,12
2,0.4264014327112209,0.5222329678670935,0.4743172002891572,0.09583153515587262,4.197695255279541,4.252448081970215,4.037626266479492,scan4_subset_middle,power_K12_g0.5,12
3,0.5222329678670935,0.6030226891555273,0.5626278285113104,0.08078972128843376,3.3639094829559326,3.705343723297119,3.0586376190185547,scan4_subset_middle,power_K12_g0.5,12
4,0.6030226891555273,0.674199862463242,0.6386112758093847,0.07117717330771478,2.9061903953552246,3.324103832244873,2.384880304336548,scan4_subset_middle,power_K12_g0.5,12
5,0.674199862463242,0.7385489458759964,0.7063744041696192,0.06434908341275436,2.6927549839019775,3.1390888690948486,2.037080764770508,scan4_subset_middle,power_K12_g0.5,12
6,0.7385489458759964,0.7977240352174656,0.7681364905467309,0.0591750893414692,2.6060473918914795,3.0493032932281494,1.8241097927093506,scan4_subset_middle,power_K12_g0.5,12
7,0.7977240352174656,0.8528028654224418,0.8252634503199536,0.05507883020497617,2.606282949447632,2.9709599018096924,1.6905256509780884,scan4_subset_middle,power_K12_g0.5,12
8,0.8528028654224418,0.9045340337332909,0.8786684495778663,0.05173116831084912,2.614661455154419,2.9378581047058105,1.649836540222168,scan4_subset_middle,power_K12_g0.5,12
9,0.9045340337332909,0.9534625892455924,0.9289983114894416,0.048928555512301464,2.6408462524414062,2.944091320037842,1.7119472026824951,scan4_subset_middle,power_K12_g0.5,12
10,0.9534625892455924,1.0,0.9767312946227962,0.04653741075440765,2.663104295730591,2.9707651138305664,1.7893118858337402,scan4_subset_middle,power_K12_g0.5,12
11,1.0,1.0,1.0,0.0,2.7064120769500732,2.9829020500183105,1.8669344186782837,scan4_subset_middle,power_K12_g0.5,12
0,0.0,0.008264462809917356,0.004132231404958678,0.008264462809917356,20.587392807006836,5.318941116333008,21.67156410217285,scan4_subset_middle,power_K12_g2.0,12
1,0.008264462809917356,0.03305785123966942,0.02066115702479339,0.024793388429752067,4.679166316986084,4.372457027435303,5.368834495544434,scan4_subset_middle,power_K12_g2.0,12
2,0.03305785123966942,0.07438016528925619,0.053719008264462804,0.041322314049586764,3.9956607818603516,4.04459810256958,3.5813229084014893,scan4_subset_middle,power_K12_g2.0,12
3,0.07438016528925619,0.1322314049586777,0.10330578512396693,0.0578512396694215,3.5291669368743896,3.653780460357666,2.4962077140808105,scan4_subset_middle,power_K12_g2.0,12
4,0.1322314049586777,0.20661157024793386,0.16942148760330578,0.07438016528925617,3.1687309741973877,3.3149328231811523,1.7283250093460083,scan4_subset_middle,power_K12_g2.0,12
5,0.20661157024793386,0.29752066115702475,0.2520661157024793,0.09090909090909088,2.9296488761901855,3.120638132095337,1.3943008184432983,scan4_subset_middle,power_K12_g2.0,12
6,0.29752066115702475,0.4049586776859504,0.35123966942148754,0.10743801652892565,2.7472875118255615,2.996263027191162,1.3378738164901733,scan4_subset_middle,power_K12_g2.0,12
7,0.4049586776859504,0.5289256198347108,0.4669421487603306,0.12396694214876036,2.607262134552002,2.9257125854492188,1.415818214416504,scan4_subset_middle,power_K12_g2.0,12
8,0.5289256198347108,0.6694214876033059,0.5991735537190084,0.14049586776859513,2.5421736240386963,2.87998104095459,1.5254333019256592,scan4_subset_middle,power_K12_g2.0,12
9,0.6694214876033059,0.8264462809917354,0.7479338842975207,0.15702479338842956,2.522099733352661,2.916153907775879,1.6874209642410278,scan4_subset_middle,power_K12_g2.0,12
10,0.8264462809917354,1.0,0.9132231404958677,0.17355371900826455,2.5971219539642334,2.983071804046631,1.860336184501648,scan4_subset_middle,power_K12_g2.0,12
11,1.0,1.0,1.0,0.0,2.655120372772217,2.983879566192627,1.9587877988815308,scan4_subset_middle,power_K12_g2.0,12
0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,19.32651710510254,5.789730072021484,20.98089027404785,scan4_subset_uniform,uniform_K8,8
1,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.14285714285714285,5.046463966369629,4.888990879058838,5.899632930755615,scan4_subset_uniform,uniform_K8,8
2,0.2857142857142857,0.42857142857142855,0.3571428571428571,0.14285714285714285,4.2438554763793945,4.4870285987854,4.186766147613525,scan4_subset_uniform,uniform_K8,8
3,0.42857142857142855,0.5714285714285714,0.5,0.14285714285714285,3.5524723529815674,3.8477935791015625,3.086559772491455,scan4_subset_uniform,uniform_K8,8
4,0.5714285714285714,0.7142857142857142,0.6428571428571428,0.1428571428571428,3.1109302043914795,3.526249408721924,2.541853904724121,scan4_subset_uniform,uniform_K8,8
5,0.7142857142857142,0.8571428571428571,0.7857142857142856,0.1428571428571429,2.988797187805176,3.459940195083618,2.4088001251220703,scan4_subset_uniform,uniform_K8,8
6,0.8571428571428571,1.0,0.9285714285714286,0.1428571428571429,3.0172109603881836,3.4684746265411377,2.386342763900757,scan4_subset_uniform,uniform_K8,8
7,1.0,1.0,1.0,0.0,3.0550320148468018,3.364213466644287,2.2983853816986084,scan4_subset_uniform,uniform_K8,8
0,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,19.56264305114746,5.767198085784912,21.131118774414062,scan4_subset_uniform,uniform_K10,10
1,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.1111111111111111,4.991751670837402,4.7809062004089355,5.800913333892822,scan4_subset_uniform,uniform_K10,10
2,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.1111111111111111,4.145132541656494,4.3798322677612305,4.046009540557861,scan4_subset_uniform,uniform_K10,10
3,0.3333333333333333,0.4444444444444444,0.38888888888888884,0.1111111111111111,3.4799306392669678,3.770798921585083,2.8932178020477295,scan4_subset_uniform,uniform_K10,10
4,0.4444444444444444,0.5555555555555556,0.5,0.11111111111111116,3.0233469009399414,3.3823413848876953,2.2472429275512695,scan4_subset_uniform,uniform_K10,10
5,0.5555555555555556,0.6666666666666666,0.6111111111111112,0.11111111111111105,2.812368631362915,3.2265992164611816,2.0021281242370605,scan4_subset_uniform,uniform_K10,10
6,0.6666666666666666,0.7777777777777777,0.7222222222222221,0.11111111111111105,2.7310822010040283,3.123237371444702,1.8965826034545898,scan4_subset_uniform,uniform_K10,10
7,0.7777777777777777,0.8888888888888888,0.8333333333333333,0.11111111111111116,2.7058117389678955,3.0588455200195312,1.8418129682540894,scan4_subset_uniform,uniform_K10,10
8,0.8888888888888888,1.0,0.9444444444444444,0.11111111111111116,2.7478346824645996,3.0363683700561523,1.8838187456130981,scan4_subset_uniform,uniform_K10,10
9,1.0,1.0,1.0,0.0,2.7468183040618896,3.006596565246582,1.9840465784072876,scan4_subset_uniform,uniform_K10,10
0,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091,19.737178802490234,5.759009838104248,21.242952346801758,scan4_subset_uniform,uniform_K12,12
1,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.09090909090909091,4.976630210876465,4.724218845367432,5.758654594421387,scan4_subset_uniform,uniform_K12,12
2,0.18181818181818182,0.2727272727272727,0.22727272727272727,0.09090909090909088,4.104262351989746,4.318729400634766,3.9648597240448,scan4_subset_uniform,uniform_K12,12
3,0.2727272727272727,0.36363636363636365,0.3181818181818182,0.09090909090909094,3.462297201156616,3.7304792404174805,2.7769460678100586,scan4_subset_uniform,uniform_K12,12
4,0.36363636363636365,0.4545454545454546,0.4090909090909091,0.09090909090909094,3.0181264877319336,3.3455185890197754,2.0951485633850098,scan4_subset_uniform,uniform_K12,12
5,0.4545454545454546,0.5454545454545454,0.5,0.09090909090909083,2.78118634223938,3.1279983520507812,1.7626845836639404,scan4_subset_uniform,uniform_K12,12
6,0.5454545454545454,0.6363636363636364,0.5909090909090908,0.09090909090909094,2.649251699447632,2.9832546710968018,1.6081327199935913,scan4_subset_uniform,uniform_K12,12
7,0.6363636363636364,0.7272727272727273,0.6818181818181819,0.09090909090909094,2.568887710571289,2.8828988075256348,1.536265254020691,scan4_subset_uniform,uniform_K12,12
8,0.7272727272727273,0.8181818181818182,0.7727272727272727,0.09090909090909094,2.53599214553833,2.8303325176239014,1.5412771701812744,scan4_subset_uniform,uniform_K12,12
9,0.8181818181818182,0.9090909090909092,0.8636363636363638,0.09090909090909094,2.536411762237549,2.7904417514801025,1.5850365161895752,scan4_subset_uniform,uniform_K12,12
10,0.9090909090909092,1.0,0.9545454545454546,0.09090909090909083,2.5446650981903076,2.801124334335327,1.6604864597320557,scan4_subset_uniform,uniform_K12,12
11,1.0,1.0,1.0,0.0,2.576481819152832,2.8180787563323975,1.766493558883667,scan4_subset_uniform,uniform_K12,12
0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,19.74304962158203,5.753087997436523,21.245201110839844,scan4_subset_uniform,uniform_K13,13
1,0.08333333333333333,0.16666666666666666,0.125,0.08333333333333333,4.981783390045166,4.707696437835693,5.7555999755859375,scan4_subset_uniform,uniform_K13,13
2,0.16666666666666666,0.25,0.20833333333333331,0.08333333333333334,4.097376823425293,4.2987213134765625,3.943249464035034,scan4_subset_uniform,uniform_K13,13
3,0.25,0.3333333333333333,0.29166666666666663,0.08333333333333331,3.4641010761260986,3.722278356552124,2.7417221069335938,scan4_subset_uniform,uniform_K13,13
4,0.3333333333333333,0.41666666666666663,0.375,0.08333333333333331,3.030780076980591,3.324847459793091,2.0334455966949463,scan4_subset_uniform,uniform_K13,13
5,0.41666666666666663,0.5,0.4583333333333333,0.08333333333333337,2.783844232559204,3.1190407276153564,1.6907144784927368,scan4_subset_uniform,uniform_K13,13
6,0.5,0.5833333333333333,0.5416666666666666,0.08333333333333326,2.637209415435791,2.947415828704834,1.5072280168533325,scan4_subset_uniform,uniform_K13,13
7,0.5833333333333333,0.6666666666666666,0.625,0.08333333333333337,2.547527313232422,2.836822986602783,1.4229756593704224,scan4_subset_uniform,uniform_K13,13
8,0.6666666666666666,0.75,0.7083333333333333,0.08333333333333337,2.489501953125,2.76485276222229,1.4106223583221436,scan4_subset_uniform,uniform_K13,13
9,0.75,0.8333333333333333,0.7916666666666666,0.08333333333333326,2.464049816131592,2.7026302814483643,1.403581976890564,scan4_subset_uniform,uniform_K13,13
10,0.8333333333333333,0.9166666666666666,0.875,0.08333333333333337,2.453378438949585,2.711589813232422,1.4863284826278687,scan4_subset_uniform,uniform_K13,13
11,0.9166666666666666,1.0,0.9583333333333333,0.08333333333333337,2.4862418174743652,2.733496904373169,1.5872828960418701,scan4_subset_uniform,uniform_K13,13
12,1.0,1.0,1.0,0.0,2.522595167160034,2.760132312774658,1.7098766565322876,scan4_subset_uniform,uniform_K13,13
0,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,19.797914505004883,5.743467330932617,21.277326583862305,scan4_subset_uniform,uniform_K14,14
1,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.07692307692307693,4.965455532073975,4.676242828369141,5.724790096282959,scan4_subset_uniform,uniform_K14,14
2,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.07692307692307693,4.083255767822266,4.283584117889404,3.920884132385254,scan4_subset_uniform,uniform_K14,14
3,0.23076923076923078,0.3076923076923077,0.2692307692307693,0.07692307692307693,3.4675052165985107,3.7122690677642822,2.7098071575164795,scan4_subset_uniform,uniform_K14,14
4,0.3076923076923077,0.38461538461538464,0.34615384615384615,0.07692307692307693,3.0451576709747314,3.3249073028564453,1.9876118898391724,scan4_subset_uniform,uniform_K14,14
5,0.38461538461538464,0.46153846153846156,0.42307692307692313,0.07692307692307693,2.793991804122925,3.095353841781616,1.62839674949646,scan4_subset_uniform,uniform_K14,14
6,0.46153846153846156,0.5384615384615385,0.5,0.07692307692307698,2.6399333477020264,2.9186110496520996,1.4226863384246826,scan4_subset_uniform,uniform_K14,14
7,0.5384615384615385,0.6153846153846154,0.576923076923077,0.07692307692307687,2.530430555343628,2.8104844093322754,1.337350845336914,scan4_subset_uniform,uniform_K14,14
8,0.6153846153846154,0.6923076923076923,0.6538461538461539,0.07692307692307687,2.4726922512054443,2.72955322265625,1.2979596853256226,scan4_subset_uniform,uniform_K14,14
9,0.6923076923076923,0.7692307692307693,0.7307692307692308,0.07692307692307698,2.4269838333129883,2.667112350463867,1.3255833387374878,scan4_subset_uniform,uniform_K14,14
10,0.7692307692307693,0.8461538461538463,0.8076923076923077,0.07692307692307698,2.407060384750366,2.633253812789917,1.3443478345870972,scan4_subset_uniform,uniform_K14,14
11,0.8461538461538463,0.9230769230769231,0.8846153846153847,0.07692307692307687,2.41487455368042,2.6464173793792725,1.4304523468017578,scan4_subset_uniform,uniform_K14,14
12,0.9230769230769231,1.0,0.9615384615384616,0.07692307692307687,2.4510982036590576,2.7018916606903076,1.5587060451507568,scan4_subset_uniform,uniform_K14,14
13,1.0,1.0,1.0,0.0,2.485774278640747,2.719028949737549,1.6634324789047241,scan4_subset_uniform,uniform_K14,14
0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,19.908246994018555,5.734027862548828,21.345380783081055,scan4_subset_uniform,uniform_K16,16
1,0.06666666666666667,0.13333333333333333,0.1,0.06666666666666667,4.958026885986328,4.633843421936035,5.691644668579102,scan4_subset_uniform,uniform_K16,16
2,0.13333333333333333,0.2,0.16666666666666669,0.06666666666666668,4.074877738952637,4.261044502258301,3.8909027576446533,scan4_subset_uniform,uniform_K16,16
3,0.2,0.26666666666666666,0.23333333333333334,0.06666666666666665,3.4816415309906006,3.71048641204834,2.6717326641082764,scan4_subset_uniform,uniform_K16,16
4,0.26666666666666666,0.3333333333333333,0.3,0.06666666666666665,3.0759899616241455,3.3177685737609863,1.919605016708374,scan4_subset_uniform,uniform_K16,16
5,0.3333333333333333,0.4,0.3666666666666667,0.06666666666666671,2.828042984008789,3.081690788269043,1.5218315124511719,scan4_subset_uniform,uniform_K16,16
6,0.4,0.4666666666666667,0.43333333333333335,0.06666666666666665,2.6655070781707764,2.9191970825195312,1.3244900703430176,scan4_subset_uniform,uniform_K16,16
7,0.4666666666666667,0.5333333333333333,0.5,0.06666666666666665,2.5538032054901123,2.775383472442627,1.1969743967056274,scan4_subset_uniform,uniform_K16,16
8,0.5333333333333333,0.6,0.5666666666666667,0.06666666666666665,2.459996461868286,2.690915822982788,1.1504963636398315,scan4_subset_uniform,uniform_K16,16
9,0.6,0.6666666666666666,0.6333333333333333,0.06666666666666665,2.4038870334625244,2.621400833129883,1.1443901062011719,scan4_subset_uniform,uniform_K16,16
10,0.6666666666666666,0.7333333333333333,0.7,0.06666666666666665,2.3459534645080566,2.569471597671509,1.1569111347198486,scan4_subset_uniform,uniform_K16,16
11,0.7333333333333333,0.8,0.7666666666666666,0.06666666666666676,2.3236196041107178,2.5421011447906494,1.2268116474151611,scan4_subset_uniform,uniform_K16,16
12,0.8,0.8666666666666667,0.8333333333333334,0.06666666666666665,2.3218681812286377,2.526935577392578,1.2596204280853271,scan4_subset_uniform,uniform_K16,16
13,0.8666666666666667,0.9333333333333333,0.9,0.06666666666666665,2.3326833248138428,2.5528767108917236,1.3521119356155396,scan4_subset_uniform,uniform_K16,16
14,0.9333333333333333,1.0,0.9666666666666667,0.06666666666666665,2.3828206062316895,2.6232402324676514,1.47761869430542,scan4_subset_uniform,uniform_K16,16
15,1.0,1.0,1.0,0.0,2.424816370010376,2.6476051807403564,1.5913493633270264,scan4_subset_uniform,uniform_K16,16
0,0.0,0.3779644730092272,0.1889822365046136,0.3779644730092272,17.63210678100586,6.028501987457275,19.980548858642578,scan4_subset_uniform,power_K8_g0.5,8
1,0.3779644730092272,0.5345224838248488,0.456243478417038,0.1565580108156216,5.682968616485596,5.514053821563721,6.6151814460754395,scan4_subset_uniform,power_K8_g0.5,8
2,0.5345224838248488,0.6546536707079771,0.5945880772664129,0.1201311868831283,4.7100090980529785,4.830659866333008,4.651771068572998,scan4_subset_uniform,power_K8_g0.5,8
