seq_id,scan,subset,sched_key,sched_name,sched_type,total_steps,abs_rel,rmse,rot_err_deg,trans_err_deg,recurrent_flops_gflops
scan9_subset_middle,scan9,subset_middle,varC_frozen_kv_14_16,"VarC: Freeze K/V {14,16}",variantC,16,0.0072772142011672,10.098820527394611,0.0,22.993936481480446,4598.500362
scan9_subset_middle,scan9,subset_middle,varC_frozen_kv_even_after_10,"VarC: Freeze K/V {12,14,16}",variantC,16,0.0072300115910669,9.958555062611898,0.0,27.5674730735644,4584.670638999999
scan9_subset_uniform,scan9,subset_uniform,fixed_16,Fixed i=16,fixed,16,0.0066480482928454,9.600174029668173,0.0,2.191760747106548,4626.159807999999
scan9_subset_uniform,scan9,subset_uniform,fixed_15,Fixed i=15,fixed,15,0.0068064775938789,9.747047106424969,0.0,12.254344412347235,4337.024819999999
scan9_subset_uniform,scan9,subset_uniform,fixed_14,Fixed i=14,fixed,14,0.0071935481391847,10.019866466522217,0.0,8.132584083954965,4047.889831999999
scan9_subset_uniform,scan9,subset_uniform,fixed_13,Fixed i=13,fixed,13,0.0079872440546751,10.543656826019289,0.0,28.33179333308192,3758.754843999999
scan9_subset_uniform,scan9,subset_uniform,varA_skip_16,VarA: Skip 16,variantA,16,0.0073656875174492,10.117783705393473,0.0,27.62550929766371,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varA_skip_15,VarA: Skip 15,variantA,16,0.0069732397484282,9.844971974690756,0.0,10.967753133188358,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varA_skip_15_16,"VarA: Skip {15,16}",variantA,16,0.0084334865678101,10.852007706960045,0.0,14.501183235738337,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varA_skip_14_16,"VarA: Skip {14,16}",variantA,16,0.0076402196039756,10.277128219604492,0.0,10.888972806379977,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varA_skip_even_after_10,"VarA: Skip {12,14,16}",variantA,16,0.0081280044590433,10.56273094813029,0.0,10.301833630348112,4060.483788999999
scan9_subset_uniform,scan9,subset_uniform,varA_skip_13_15,"VarA: Skip {13,15}",variantA,16,0.0072192253234485,9.930415948232016,0.0,7.7473076448134846,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_16_a0.5,VarB: reuse_16 (α=0.5),variantB,16,0.0069164050898204,9.825441042582192,0.0,3.7120002401841856,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_16_a0.75,VarB: reuse_16 (α=0.75),variantB,16,0.0067378706298768,9.717087189356484,0.0,1.494438471274865,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_16_a1.0,VarB: reuse_16 (α=1.0),variantB,16,0.0065869201595584,9.6035266717275,0.0,30.70218426656913,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_15_a0.5,VarB: reuse_15 (α=0.5),variantB,16,0.0067907419676582,9.719128449757894,0.0,23.68574373529636,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_15_a0.75,VarB: reuse_15 (α=0.75),variantB,16,0.006727858679369,9.681448936462402,0.0,15.481947565446314,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_15_a1.0,VarB: reuse_15 (α=1.0),variantB,16,0.0066850273869931,9.639988899230955,0.0,7.701358703324035,4437.601134999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_15_16_a0.5,VarB: reuse_15_16 (α=0.5),variantB,16,0.0072026331132898,10.040191173553469,0.0,20.48842066063085,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_15_16_a0.75,VarB: reuse_15_16 (α=0.75),variantB,16,0.0067694348593552,9.771709442138672,0.0,30.881984282927714,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_15_16_a1.0,VarB: reuse_15_16 (α=1.0),variantB,16,0.0064938944609214,9.577478965123497,0.0,22.07229506964089,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_14_16_a0.5,VarB: reuse_14_16 (α=0.5),variantB,16,0.00684521595637,9.74843406677246,0.0,19.731521117055333,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_14_16_a0.75,VarB: reuse_14_16 (α=0.75),variantB,16,0.006661119715621,9.61086090405782,0.0,4.372511371566643,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_14_16_a1.0,VarB: reuse_14_16 (α=1.0),variantB,16,0.0065996410946051,9.533939043680826,0.0,16.80273891801382,4249.042461999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_even_after_10_a0.5,VarB: reuse_even_after_10 (α=0.5),variantB,16,0.0071253362887849,9.97336769104004,1.1944405724589888,30.31513073315688,4060.483788999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_even_after_10_a0.75,VarB: reuse_even_after_10 (α=0.75),variantB,16,0.0068252057147522,9.817065556844076,0.0,6.487874887554914,4060.483788999999
scan9_subset_uniform,scan9,subset_uniform,varB_reuse_even_after_10_a1.0,VarB: reuse_even_after_10 (α=1.0),variantB,16,0.0065821155440062,9.642341613769531,0.0,14.466867155835528,4060.483788999999
scan9_subset_uniform,scan9,subset_uniform,varC_frozen_kv_16,VarC: Freeze K/V 16,variantC,16,0.0065584969706833,9.59425409634908,0.0,18.46279932031249,4612.330084999999
scan9_subset_uniform,scan9,subset_uniform,varC_frozen_kv_15,VarC: Freeze K/V 15,variantC,16,0.0065287253043303,9.540135383605955,0.0,20.916422974599374,4612.330085
scan9_subset_uniform,scan9,subset_uniform,varC_frozen_kv_15_16,"VarC: Freeze K/V {15,16}",variantC,16,0.0064020285693307,9.548068841298422,0.0,23.4201907561626,4598.500361999999
scan9_subset_uniform,scan9,subset_uniform,varC_frozen_kv_14_16,"VarC: Freeze K/V {14,16}",variantC,16,0.0063895840818683,9.3489511013031,0.0,14.676595193507254,4598.500362
scan9_subset_uniform,scan9,subset_uniform,varC_frozen_kv_even_after_10,"VarC: Freeze K/V {12,14,16}",variantC,16,0.0065687771420925,9.68009344736735,0.0,4.550608981061548,4584.670638999999
scan24_subset_middle,scan24,subset_middle,fixed_16,Fixed i=16,fixed,16,0.0054339116128782,7.524006207784017,0.0,8.337757559389056,4626.159807999999
scan24_subset_middle,scan24,subset_middle,fixed_15,Fixed i=15,fixed,15,0.0052539338357746,7.506938775380452,0.0,16.941343093067246,4337.024819999999
scan24_subset_middle,scan24,subset_middle,fixed_14,Fixed i=14,fixed,14,0.0051049471755201,7.498070240020752,0.0,7.460005662495533,4047.889831999999
scan24_subset_middle,scan24,subset_middle,fixed_13,Fixed i=13,fixed,13,0.0050513619401802,7.521928548812866,0.0,24.007207371208853,3758.754843999999
scan24_subset_middle,scan24,subset_middle,varA_skip_16,VarA: Skip 16,variantA,16,0.0051668162147204,7.57944393157959,0.0,13.835387369994242,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varA_skip_15,VarA: Skip 15,variantA,16,0.0051797563210129,7.529427766799927,0.0,22.38401106511242,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varA_skip_15_16,"VarA: Skip {15,16}",variantA,16,0.005399473865206,7.808260997136434,0.0,11.66675225603518,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varA_skip_14_16,"VarA: Skip {14,16}",variantA,16,0.0053248710464686,7.738831440607707,0.0,5.849008198765403,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varA_skip_even_after_10,"VarA: Skip {12,14,16}",variantA,16,0.0055029881962885,7.820650100708008,0.0,24.46888066794264,4060.483788999999
scan24_subset_middle,scan24,subset_middle,varA_skip_13_15,"VarA: Skip {13,15}",variantA,16,0.0052784261448929,7.603335618972778,0.0,11.842912564191984,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_16_a0.5,VarB: reuse_16 (α=0.5),variantB,16,0.0052465257467702,7.536435763041179,0.0,17.288518478075623,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_16_a0.75,VarB: reuse_16 (α=0.75),variantB,16,0.0053338831057772,7.53007157643636,0.0,21.51784795374105,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_16_a1.0,VarB: reuse_16 (α=1.0),variantB,16,0.0054498466197401,7.550822416941325,0.0,17.620113685765624,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_15_a0.5,VarB: reuse_15 (α=0.5),variantB,16,0.0052607366815209,7.522195816040039,0.0,26.68939583555081,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_15_a0.75,VarB: reuse_15 (α=0.75),variantB,16,0.0053164139778042,7.512062549591064,0.0,26.31091986358428,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_15_a1.0,VarB: reuse_15 (α=1.0),variantB,16,0.0053711195942014,7.524683952331543,0.0,17.859413009661967,4437.601134999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_15_16_a0.5,VarB: reuse_15_16 (α=0.5),variantB,16,0.0051830527372658,7.59119709332784,0.0,7.598849267695875,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_15_16_a0.75,VarB: reuse_15_16 (α=0.75),variantB,16,0.0052185323632632,7.553979635238647,0.0,7.080386612125331,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_15_16_a1.0,VarB: reuse_15_16 (α=1.0),variantB,16,0.0053431867466618,7.558765729268392,0.0,16.918364415708613,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_14_16_a0.5,VarB: reuse_14_16 (α=0.5),variantB,16,0.0052244594941536,7.578996658325195,0.0,11.713899433263238,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_14_16_a0.75,VarB: reuse_14_16 (α=0.75),variantB,16,0.0053196496640642,7.562571922938029,0.0,20.42920804316872,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_14_16_a1.0,VarB: reuse_14_16 (α=1.0),variantB,16,0.0054612013045698,7.563109954198201,0.0,18.920447732421398,4249.042461999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_even_after_10_a0.5,VarB: reuse_even_after_10 (α=0.5),variantB,16,0.0051458068580056,7.588221311569214,0.0,21.390684647925568,4060.483788999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_even_after_10_a0.75,VarB: reuse_even_after_10 (α=0.75),variantB,16,0.0052369979675859,7.570058743158976,0.0,15.05930917334512,4060.483788999999
scan24_subset_middle,scan24,subset_middle,varB_reuse_even_after_10_a1.0,VarB: reuse_even_after_10 (α=1.0),variantB,16,0.0058037526905536,7.724698146184285,0.0,4.37662294979053,4060.483788999999
scan24_subset_middle,scan24,subset_middle,varC_frozen_kv_16,VarC: Freeze K/V 16,variantC,16,0.0053916211084773,7.513760169347127,0.0,9.257252637642784,4612.330084999999
scan24_subset_middle,scan24,subset_middle,varC_frozen_kv_15,VarC: Freeze K/V 15,variantC,16,0.0053983783970276,7.512299140294393,0.0,14.377494699728343,4612.330085
scan24_subset_middle,scan24,subset_middle,varC_frozen_kv_15_16,"VarC: Freeze K/V {15,16}",variantC,16,0.005211080579708,7.4668504397074384,0.0,10.571132443526572,4598.500361999999
scan24_subset_middle,scan24,subset_middle,varC_frozen_kv_14_16,"VarC: Freeze K/V {14,16}",variantC,16,0.0055679429788142,7.572800000508626,0.0,14.648445991799122,4598.500362
scan24_subset_middle,scan24,subset_middle,varC_frozen_kv_even_after_10,"VarC: Freeze K/V {12,14,16}",variantC,16,0.0055350023321807,7.5685733159383135,0.0,17.947889572623023,4584.670638999999
scan24_subset_uniform,scan24,subset_uniform,fixed_16,Fixed i=16,fixed,16,0.0061103637175013,7.071218172709147,0.0,10.548428948086302,4626.159807999999
scan24_subset_uniform,scan24,subset_uniform,fixed_15,Fixed i=15,fixed,15,0.0058392436864475,6.9097215334574384,0.0,16.91165562247893,4337.024819999999
scan24_subset_uniform,scan24,subset_uniform,fixed_14,Fixed i=14,fixed,14,0.0054652919837584,6.731561104456584,0.0,19.16223217795857,4047.889831999999
scan24_subset_uniform,scan24,subset_uniform,fixed_13,Fixed i=13,fixed,13,0.0050399170334761,6.5650599002838135,0.0,16.87366246399037,3758.754843999999
scan24_subset_uniform,scan24,subset_uniform,varA_skip_16,VarA: Skip 16,variantA,16,0.0055760986482103,6.796626965204875,0.0,16.147232714467396,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varA_skip_15,VarA: Skip 15,variantA,16,0.005783229212587,6.894992272059123,0.0,21.46777597923129,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varA_skip_15_16,"VarA: Skip {15,16}",variantA,16,0.0052294779258469,6.655605792999268,0.0,26.263252320212302,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varA_skip_14_16,"VarA: Skip {14,16}",variantA,16,0.0055841749999672,6.869274139404297,0.0,25.17594323820454,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varA_skip_even_after_10,"VarA: Skip {12,14,16}",variantA,16,0.0056514418683946,6.974229653676351,0.0,27.420255193980896,4060.483788999999
scan24_subset_uniform,scan24,subset_uniform,varA_skip_13_15,"VarA: Skip {13,15}",variantA,16,0.0059477089283366,7.023475726445516,0.0,19.187417789044947,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_16_a0.5,VarB: reuse_16 (α=0.5),variantB,16,0.005853267153725,6.914421637852986,0.0,15.371051155552008,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_16_a0.75,VarB: reuse_16 (α=0.75),variantB,16,0.0060139274379859,6.99095884958903,0.0,17.104362384065208,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_16_a1.0,VarB: reuse_16 (α=1.0),variantB,16,0.0061732477042824,7.082677602767944,1.1944405724589888,18.44164853675659,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_15_a0.5,VarB: reuse_15 (α=0.5),variantB,16,0.005939288297668,6.977018435796102,0.0,27.118406918656287,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_15_a0.75,VarB: reuse_15 (α=0.75),variantB,16,0.0060193333774805,7.018455266952515,0.0,12.957164145580608,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_15_a1.0,VarB: reuse_15 (α=1.0),variantB,16,0.0061166816546271,7.078032493591309,0.0,9.13108908298011,4437.601134999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_15_16_a0.5,VarB: reuse_15_16 (α=0.5),variantB,16,0.0056671352746586,6.819543759028117,0.0,26.954194496774637,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_15_16_a0.75,VarB: reuse_15_16 (α=0.75),variantB,16,0.0059591425427546,6.966653108596802,1.1944405724589888,26.028125806118545,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_15_16_a1.0,VarB: reuse_15_16 (α=1.0),variantB,16,0.0062752278366436,7.148682673772176,0.0,15.947512113442407,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_14_16_a0.5,VarB: reuse_14_16 (α=0.5),variantB,16,0.0059758552815765,7.017306486765544,0.0,22.557658468411,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_14_16_a0.75,VarB: reuse_14_16 (α=0.75),variantB,16,0.0061866340693086,7.122943639755249,0.0,24.68489354686784,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_14_16_a1.0,VarB: reuse_14_16 (α=1.0),variantB,16,0.006373561375464,7.219441016515096,0.0,6.100484771669577,4249.042461999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_even_after_10_a0.5,VarB: reuse_even_after_10 (α=0.5),variantB,16,0.0058258050121366,6.9456930955251055,0.0,19.662281372791742,4060.483788999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_even_after_10_a0.75,VarB: reuse_even_after_10 (α=0.75),variantB,16,0.0060602666344493,7.056621154149373,0.0,26.66264468818842,4060.483788999999
scan24_subset_uniform,scan24,subset_uniform,varB_reuse_even_after_10_a1.0,VarB: reuse_even_after_10 (α=1.0),variantB,16,0.0064851716936876,7.298776706059773,1.1944405724589888,10.56648951571655,4060.483788999999
scan24_subset_uniform,scan24,subset_uniform,varC_frozen_kv_16,VarC: Freeze K/V 16,variantC,16,0.0061457667034119,7.093806107838948,0.0,10.46621785638912,4612.330084999999
scan24_subset_uniform,scan24,subset_uniform,varC_frozen_kv_15,VarC: Freeze K/V 15,variantC,16,0.0060885362327098,7.0440928141276045,0.0,17.464802014228706,4612.330085
scan24_subset_uniform,scan24,subset_uniform,varC_frozen_kv_15_16,"VarC: Freeze K/V {15,16}",variantC,16,0.0060761884475747,7.059034824371338,0.0,9.935708009996189,4598.500361999999
scan24_subset_uniform,scan24,subset_uniform,varC_frozen_kv_14_16,"VarC: Freeze K/V {14,16}",variantC,16,0.006287964604174,7.134930849075317,0.0,24.67737503826943,4598.500362
scan24_subset_uniform,scan24,subset_uniform,varC_frozen_kv_even_after_10,"VarC: Freeze K/V {12,14,16}",variantC,16,0.0063055698604633,7.187863032023112,0.0,14.344390302499074,4584.670638999999
scan62_subset_middle,scan62,subset_middle,fixed_16,Fixed i=16,fixed,16,0.0049177235923707,8.451176563898722,0.0,25.179797794987007,4626.159807999999
scan62_subset_middle,scan62,subset_middle,fixed_15,Fixed i=15,fixed,15,0.0049136964759478,8.446942965189615,0.0,11.813970384636,4337.024819999999
scan62_subset_middle,scan62,subset_middle,fixed_14,Fixed i=14,fixed,14,0.0049692013611396,8.456283728281656,0.0,20.50187449689629,4047.889831999999
scan62_subset_middle,scan62,subset_middle,fixed_13,Fixed i=13,fixed,13,0.0051549743705739,8.491256713867188,0.0,23.73288054273201,3758.754843999999
scan62_subset_middle,scan62,subset_middle,varA_skip_16,VarA: Skip 16,variantA,16,0.0049373085300127,8.50541607538859,0.0,8.950220355459834,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varA_skip_15,VarA: Skip 15,variantA,16,0.0050345669345309,8.519069989522299,0.0,8.091540801328222,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varA_skip_15_16,"VarA: Skip {15,16}",variantA,16,0.005091442571332,8.58608889579773,0.0,12.98188479687533,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varA_skip_14_16,"VarA: Skip {14,16}",variantA,16,0.0052143008603403,8.601807435353598,0.0,21.15725793490716,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varA_skip_even_after_10,"VarA: Skip {12,14,16}",variantA,16,0.0055164783261716,8.716396729151407,0.0,18.29823292031972,4060.483788999999
scan62_subset_middle,scan62,subset_middle,varA_skip_13_15,"VarA: Skip {13,15}",variantA,16,0.0052674831046412,8.604620695114136,0.0,8.258890392239335,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_16_a0.5,VarB: reuse_16 (α=0.5),variantB,16,0.0049136354743192,8.474718968073526,0.0,6.110656061708586,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_16_a0.75,VarB: reuse_16 (α=0.75),variantB,16,0.004920574137941,8.469148715337118,0.0,12.76418576835964,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_16_a1.0,VarB: reuse_16 (α=1.0),variantB,16,0.0049311322315285,8.460987647374472,0.0,8.05783516958248,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_15_a0.5,VarB: reuse_15 (α=0.5),variantB,16,0.0049617127515375,8.483123620351156,0.0,6.882214240673061,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_15_a0.75,VarB: reuse_15 (α=0.75),variantB,16,0.0049440429235498,8.474258104960123,0.0,7.747783819277728,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_15_a1.0,VarB: reuse_15 (α=1.0),variantB,16,0.0049347534465293,8.470235029856363,0.0,9.45409715984477,4437.601134999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_15_16_a0.5,VarB: reuse_15_16 (α=0.5),variantB,16,0.0049781087630738,8.512394984563192,0.0,11.0481830929769,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_15_16_a0.75,VarB: reuse_15_16 (α=0.75),variantB,16,0.0049870495374004,8.49953548113505,0.0,8.543526186202387,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_15_16_a1.0,VarB: reuse_15_16 (α=1.0),variantB,16,0.005032812943682,8.512150526046753,0.0,9.34412456860961,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_14_16_a0.5,VarB: reuse_14_16 (α=0.5),variantB,16,0.005120159437259,8.55532177289327,0.0,8.73914454270601,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_14_16_a0.75,VarB: reuse_14_16 (α=0.75),variantB,16,0.0050633163191378,8.53100872039795,0.0,8.683383398590339,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_14_16_a1.0,VarB: reuse_14_16 (α=1.0),variantB,16,0.0050109218185146,8.509868621826172,0.0,15.095171668551652,4249.042461999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_even_after_10_a0.5,VarB: reuse_even_after_10 (α=0.5),variantB,16,0.0050797489626954,8.545775810877482,0.0,5.443817756129367,4060.483788999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_even_after_10_a0.75,VarB: reuse_even_after_10 (α=0.75),variantB,16,0.0050261958191792,8.502828280131022,0.0,7.659652750052192,4060.483788999999
scan62_subset_middle,scan62,subset_middle,varB_reuse_even_after_10_a1.0,VarB: reuse_even_after_10 (α=1.0),variantB,16,0.0052031635617216,8.552741289138794,0.0,12.490343420853144,4060.483788999999
scan62_subset_middle,scan62,subset_middle,varC_frozen_kv_16,VarC: Freeze K/V 16,variantC,16,0.0049307734395066,8.447113513946533,0.0,19.498613124887875,4612.330084999999
scan62_subset_middle,scan62,subset_middle,varC_frozen_kv_15,VarC: Freeze K/V 15,variantC,16,0.004957847452412,8.47390874226888,0.0,8.919213519996847,4612.330085
scan62_subset_middle,scan62,subset_middle,varC_frozen_kv_15_16,"VarC: Freeze K/V {15,16}",variantC,16,0.0049807467342664,8.452204704284668,0.0,17.87597198510492,4598.500361999999
scan62_subset_middle,scan62,subset_middle,varC_frozen_kv_14_16,"VarC: Freeze K/V {14,16}",variantC,16,0.0051377154886722,8.550137996673584,0.0,12.996987216690826,4598.500362
scan62_subset_middle,scan62,subset_middle,varC_frozen_kv_even_after_10,"VarC: Freeze K/V {12,14,16}",variantC,16,0.0052915601991117,8.543081363042196,0.0,6.120688471234474,4584.670638999999
scan62_subset_uniform,scan62,subset_uniform,fixed_16,Fixed i=16,fixed,16,0.0041215899788464,5.63517149289449,0.0,28.750217249447918,4626.159807999999
scan62_subset_uniform,scan62,subset_uniform,fixed_15,Fixed i=15,fixed,15,0.0041153994000827,5.631220102310181,0.0,5.716163776386054,4337.024819999999
scan62_subset_uniform,scan62,subset_uniform,fixed_14,Fixed i=14,fixed,14,0.004177031883349,5.646110852559407,0.0,8.257966898192045,4047.889831999999
scan62_subset_uniform,scan62,subset_uniform,fixed_13,Fixed i=13,fixed,13,0.0044164676995327,5.759002049763997,0.0,25.785368859037437,3758.754843999999
scan62_subset_uniform,scan62,subset_uniform,varA_skip_16,VarA: Skip 16,variantA,16,0.0043053749638299,5.728414217631022,1.1944405724589888,5.565293417569984,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varA_skip_15,VarA: Skip 15,variantA,16,0.0041130989169081,5.647141218185425,0.0,21.62451741924752,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varA_skip_15_16,"VarA: Skip {15,16}",variantA,16,0.0045223090952883,5.820077180862427,0.0,24.57624154780697,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varA_skip_14_16,"VarA: Skip {14,16}",variantA,16,0.0043498848487312,5.785545190175374,0.0,29.711408729380818,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varA_skip_even_after_10,"VarA: Skip {12,14,16}",variantA,16,0.0045313142084827,5.918798605600993,0.0,15.836427570967755,4060.483788999999
scan62_subset_uniform,scan62,subset_uniform,varA_skip_13_15,"VarA: Skip {13,15}",variantA,16,0.0042758375251044,5.767132918039958,0.0,28.145433222403717,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_16_a0.5,VarB: reuse_16 (α=0.5),variantB,16,0.0041750416858121,5.668670654296875,0.0,26.074135418897725,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_16_a0.75,VarB: reuse_16 (α=0.75),variantB,16,0.0041341766482219,5.654075860977173,0.0,19.788276253798436,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_16_a1.0,VarB: reuse_16 (α=1.0),variantB,16,0.0041202969538668,5.645411411921184,0.0,20.83589189599461,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_15_a0.5,VarB: reuse_15 (α=0.5),variantB,16,0.0040880884819974,5.633527517318726,0.0,18.329241294353963,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_15_a0.75,VarB: reuse_15 (α=0.75),variantB,16,0.004097241985922,5.635216951370239,0.0,5.276471860457316,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_15_a1.0,VarB: reuse_15 (α=1.0),variantB,16,0.0041178387279311,5.642290274302165,0.0,3.263624272334304,4437.601134999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_15_16_a0.5,VarB: reuse_15_16 (α=0.5),variantB,16,0.0042156036943197,5.6760250727335615,0.0,11.740100110067212,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_15_16_a0.75,VarB: reuse_15_16 (α=0.75),variantB,16,0.0041360415440673,5.647324879964192,0.0,5.0286629924157324,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_15_16_a1.0,VarB: reuse_15_16 (α=1.0),variantB,16,0.0041199614449093,5.652264356613159,0.0,6.71564750238797,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_14_16_a0.5,VarB: reuse_14_16 (α=0.5),variantB,16,0.0041786939060936,5.703883806864421,0.0,21.628008979934723,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_14_16_a0.75,VarB: reuse_14_16 (α=0.75),variantB,16,0.0041181212291121,5.669414599736531,0.0,19.69290055944544,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_14_16_a1.0,VarB: reuse_14_16 (α=1.0),variantB,16,0.0041157459684958,5.66088064511617,0.0,22.27302490226356,4249.042461999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_even_after_10_a0.5,VarB: reuse_even_after_10 (α=0.5),variantB,16,0.0042318098324661,5.745614608128865,0.0,19.23824425044068,4060.483788999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_even_after_10_a0.75,VarB: reuse_even_after_10 (α=0.75),variantB,16,0.0041883269247288,5.7025412718455,0.0,7.242639925867,4060.483788999999
scan62_subset_uniform,scan62,subset_uniform,varB_reuse_even_after_10_a1.0,VarB: reuse_even_after_10 (α=1.0),variantB,16,0.0041398256241033,5.662062883377075,0.0,24.39900068237913,4060.483788999999
scan62_subset_uniform,scan62,subset_uniform,varC_frozen_kv_16,VarC: Freeze K/V 16,variantC,16,0.0041020435358708,5.634003162384033,0.0,15.334360110819055,4612.330084999999
scan62_subset_uniform,scan62,subset_uniform,varC_frozen_kv_15,VarC: Freeze K/V 15,variantC,16,0.0041168481111526,5.647472858428955,0.0,14.851702211788847,4612.330085
scan62_subset_uniform,scan62,subset_uniform,varC_frozen_kv_15_16,"VarC: Freeze K/V {15,16}",variantC,16,0.0041168547856311,5.634140173594157,0.0,15.969822570627237,4598.500361999999
