scene,subset,view_idx,frame_id,step_i,abs_rel,rmse,mae,delta1,geom_l2,rot_err_deg,trans_err_deg,hidden_delta_1step,hidden_delta_2step,depth_delta,abs_rel_16,future_gain,oracle_k_star_1pct,oracle_k_star_2pct,oracle_k_star_5pct,oracle_k_star_10pct,safe_to_halt_1pct,safe_to_halt_2pct,safe_to_halt_5pct,safe_to_halt_10pct
scan10,subset_uniform,2,16,10,0.004468933679163456,4.2357001304626465,3.058868885040283,1.0,655.1551513671875,0.0,0.0,0.09450787305831909,0.18477065861225128,0.02605912834405899,0.003264554077759385,0.0012043796014040709,12,12,12,12,0,0,0,0
scan10,subset_uniform,3,24,10,0.005623303819447756,5.892125606536865,4.004926681518555,1.0,655.59765625,0.0,3.6599278450012207,0.08785154670476913,0.17339475452899933,0.01980040781199932,0.0032205490861088037,0.002402754733338952,16,16,14,14,0,0,0,0
scan10,subset_uniform,4,32,10,0.005896522663533688,6.013025760650635,4.115701675415039,1.0,659.6993408203125,0.0,0.0,0.09058304131031036,0.17885097861289978,0.01911088079214096,0.0036407606676220894,0.002255761995911598,14,14,14,12,0,0,0,0
scan10,subset_uniform,5,40,10,0.00874262023717165,12.245190620422363,6.034504413604736,1.0,681.2755737304688,0.0,0.0,0.10215111821889877,0.19968533515930176,0.023738408461213112,0.0058563100174069405,0.0028863102197647095,14,14,14,14,0,0,0,0
scan10,subset_uniform,0,0,12,0.003163480432704091,3.077989101409912,2.029195547103882,0.9999999403953552,627.2867431640625,0.0,0.0,0.07210435718297958,0.1406533122062683,0.01246434822678566,0.0030962012242525816,6.727920845150948e-05,16,16,12,12,0,0,1,1
scan10,subset_uniform,1,8,12,0.003115786239504814,2.8342020511627197,2.1197662353515625,1.0,642.1204223632812,0.0,0.0,0.07407234609127045,0.14444749057292938,0.012388928793370724,0.0031796821858733892,-6.38959463685751e-05,12,12,12,12,1,1,1,1
scan10,subset_uniform,2,16,12,0.0032419811468571424,3.098179817199707,2.227841854095459,1.0,655.1325073242188,0.0,3.0076515674591064,0.077705979347229,0.15065328776836395,0.012532351538538933,0.003264554077759385,-2.257293090224266e-05,12,12,12,12,1,1,1,1
scan10,subset_uniform,3,24,12,0.00371933332644403,3.888336658477783,2.65055251121521,1.0,655.5735473632812,0.0,0.0,0.07474658638238907,0.1457872986793518,0.007508696988224983,0.0032205490861088037,0.0004987842403352261,16,16,14,14,0,0,0,0
scan10,subset_uniform,4,32,12,0.003982162103056908,4.120522975921631,2.7852487564086914,1.0,659.6744384765625,0.0,0.0,0.07574168592691422,0.14769650995731354,0.011226395145058632,0.0036407606676220894,0.00034140143543481827,14,14,14,12,0,0,0,1
scan10,subset_uniform,5,40,12,0.006726985331624746,9.709870338439941,4.576245307922363,1.0,681.2498168945312,0.0,3.1720023155212402,0.08209100365638733,0.15914897620677948,0.02043057419359684,0.0058563100174069405,0.0008706753142178059,14,14,14,14,0,0,0,0
scan10,subset_uniform,0,0,14,0.0033136915881186724,3.2066538333892822,2.134117841720581,0.9999999403953552,627.2684326171875,0.0,0.0,0.06691930443048477,0.1289598047733307,0.011794405989348888,0.0030962012242525816,0.00021749036386609077,16,16,12,12,0,0,0,1
scan10,subset_uniform,1,8,14,0.0032634451054036617,2.8576157093048096,2.2014505863189697,1.0,642.101318359375,0.0,4.167861461639404,0.0687735453248024,0.13282419741153717,0.012069025076925755,0.0031796821858733892,8.376291953027248e-05,12,12,12,12,0,0,1,1
scan10,subset_uniform,2,16,14,0.0033158166334033012,3.1602985858917236,2.286550521850586,1.0,655.115234375,0.0,0.0,0.07126551121473312,0.13731306791305542,0.012094268575310707,0.003264554077759385,5.126255564391613e-05,12,12,12,12,0,1,1,1
scan10,subset_uniform,3,24,14,0.003325359895825386,3.344841718673706,2.360039710998535,1.0,655.5557250976562,0.0,2.873511552810669,0.07037154585123062,0.135562926530838,0.010284666903316975,0.0032205490861088037,0.0001048108097165823,16,16,14,14,0,0,1,1
scan10,subset_uniform,4,32,14,0.003633648855611682,3.688920497894287,2.5443196296691895,1.0,659.6563720703125,0.0,0.0,0.07112795859575272,0.1372200846672058,0.011793112382292747,0.0036407606676220894,-7.111812010407448e-06,14,14,14,12,1,1,1,1
scan10,subset_uniform,5,40,14,0.005879520904272795,8.456038475036621,3.929337501525879,1.0,681.23193359375,0.0,2.7457351684570312,0.07333099097013474,0.14247165620326996,0.0234858226031065,0.0058563100174069405,2.3210886865854263e-05,14,14,14,14,1,1,1,1
scan10,subset_uniform,0,0,16,0.0030962012242525816,3.2246968746185303,1.9931261539459229,0.9999999403953552,627.2552490234375,0.0,0.0,0.06622346490621567,0.12933363020420074,0.008894520811736584,0.0030962012242525816,0.0,16,16,12,12,1,1,1,1
scan10,subset_uniform,1,8,16,0.0031796821858733892,2.8066110610961914,2.1496224403381348,1.0,642.0868530273438,0.0,0.0,0.06983266025781631,0.1352538913488388,0.010163463652133942,0.0031796821858733892,0.0,12,12,12,12,1,1,1,1
scan10,subset_uniform,2,16,16,0.003264554077759385,3.1437833309173584,2.256734609603882,1.0,655.1019287109375,0.0,0.0,0.07108723372220993,0.13792088627815247,0.010693661868572235,0.003264554077759385,0.0,12,12,12,12,1,1,1,1
scan10,subset_uniform,3,24,16,0.0032205490861088037,3.1541330814361572,2.280499219894409,1.0,655.5411376953125,0.0,2.7502942085266113,0.07115333527326584,0.13769803941249847,0.009000918827950954,0.0032205490861088037,0.0,16,16,14,14,1,1,1,1
scan10,subset_uniform,4,32,16,0.0036407606676220894,3.711122989654541,2.5595359802246094,1.0,659.6419677734375,0.0,0.0,0.07152244448661804,0.13872438669204712,0.00946045946329832,0.0036407606676220894,0.0,14,14,14,12,1,1,1,1
scan10,subset_uniform,5,40,16,0.0058563100174069405,8.389904022216797,3.903125524520874,1.0,681.2198486328125,0.0,0.0,0.07193717360496521,0.14022009074687958,0.029154567047953606,0.0058563100174069405,0.0,14,14,14,14,1,1,1,1
scan11,subset_middle,0,24,8,0.014257591217756271,15.046344757080078,9.26467227935791,0.9999589323997498,650.0245971679688,0.0,0.0,0.0809808298945427,0.16342267394065857,0.0,0.005807994399219751,0.00844959681853652,16,16,16,14,0,0,0,0
scan11,subset_middle,1,0,8,0.015160816721618176,15.430450439453125,9.655077934265137,1.0,624.3394165039062,0.0,0.0,0.08836685866117477,0.1736508011817932,0.0,0.007516474928706884,0.007644341792911291,16,16,14,14,0,0,0,0
scan11,subset_middle,2,1,8,0.015362436883151531,15.302648544311523,9.913317680358887,0.9999918937683105,630.033203125,0.0,1.8431313037872314,0.08478216081857681,0.16987119615077972,0.0,0.0067700669169425964,0.008592369966208935,16,16,14,14,0,0,0,0
scan11,subset_middle,3,2,8,0.013380974531173706,14.912339210510254,8.610048294067383,1.0,633.14697265625,0.0,0.0,0.08865416049957275,0.17621631920337677,0.0,0.00720139080658555,0.006179583724588156,14,14,12,12,0,0,0,0
scan11,subset_middle,4,3,8,0.012837463989853859,14.545051574707031,8.028360366821289,1.0,631.5987548828125,0.0,0.0,0.0957270935177803,0.18884429335594177,0.0,0.007466583978384733,0.005370880011469126,14,14,12,12,0,0,0,0
scan11,subset_middle,5,4,8,0.014280284754931927,16.083955764770508,8.535388946533203,0.9988062977790833,620.8020629882812,0.0,0.0,0.11414728313684464,0.21766498684883118,0.0,0.007515653967857361,0.006764630787074566,14,14,14,12,0,0,0,0
scan11,subset_middle,0,24,10,0.009882313199341297,12.963473320007324,6.470406532287598,0.9999753832817078,650.0108032226562,0.0,0.0,0.06562387198209763,0.12950395047664642,0.01681949943304062,0.005807994399219751,0.004074318800121546,16,16,16,14,0,0,0,0
scan11,subset_middle,1,0,10,0.010934830643236637,12.677617073059082,6.948093891143799,1.0,624.3274536132812,0.0,0.0,0.07335067540407181,0.14174197614192963,0.017785947769880295,0.007516474928706884,0.0034183557145297527,16,16,14,14,0,0,0,0
scan11,subset_middle,2,1,10,0.010641294531524181,12.057342529296875,6.839711666107178,1.0,630.0198364257812,0.0,2.46791410446167,0.07062716782093048,0.13748785853385925,0.01700691320002079,0.0067700669169425964,0.003871227614581585,16,16,14,14,0,0,0,0
scan11,subset_middle,3,2,10,0.009492083452641964,11.842698097229004,6.052992343902588,1.0,633.1326904296875,0.0,4.424077987670898,0.07322750240564346,0.1418919861316681,0.017500953748822212,0.00720139080658555,0.0022906926460564137,14,14,12,12,0,0,0,0
scan11,subset_middle,4,3,10,0.009644731879234314,12.146634101867676,6.0057806968688965,1.0,631.5872802734375,0.0,1.4509086608886719,0.07744258642196655,0.14901597797870636,0.018228644505143166,0.007466583978384733,0.0021781479008495808,14,14,12,12,0,0,0,0
scan11,subset_middle,5,4,10,0.010249889455735683,14.200286865234375,6.173995494842529,0.9988347291946411,620.7913208007812,0.0,0.0,0.09050903469324112,0.1688617616891861,0.02051660604774952,0.007515653967857361,0.0027342354878783226,14,14,14,12,0,0,0,0
scan11,subset_middle,0,24,12,0.007342908065766096,11.99621868133545,4.838383197784424,0.999991774559021,650.0036010742188,0.0,0.0,0.0612821951508522,0.11851977556943893,0.011348947882652283,0.005807994399219751,0.0015349136665463448,16,16,16,14,0,0,0,0
scan11,subset_middle,1,0,12,0.008551075123250484,11.333885192871094,5.423191547393799,1.0,624.3215942382812,0.0,0.0,0.06658808887004852,0.12844513356685638,0.009485548362135887,0.007516474928706884,0.0010346001945436,16,16,14,14,0,0,0,0
scan11,subset_middle,2,1,12,0.007842092774808407,10.685321807861328,5.0224456787109375,1.0,630.0133666992188,0.0,3.7611939907073975,0.06552661210298538,0.1263444721698761,0.009419278241693974,0.0067700669169425964,0.0010720258578658104,16,16,14,14,0,0,0,0
scan11,subset_middle,3,2,12,0.007476266473531723,10.83493423461914,4.734244346618652,1.0,633.1251831054688,0.0,2.1253199577331543,0.06688083708286285,0.12835891544818878,0.010066783055663109,0.00720139080658555,0.0002748756669461727,14,14,12,12,0,0,1,1
scan11,subset_middle,4,3,12,0.007626435719430447,11.0929536819458,4.7238240242004395,1.0,631.58203125,0.0,0.0,0.06923141330480576,0.1323879063129425,0.010384351946413517,0.007466583978384733,0.00015985174104571342,14,14,12,12,0,0,1,1
scan11,subset_middle,5,4,12,0.007952120155096054,13.597938537597656,4.81659460067749,0.9987305402755737,620.7857055664062,0.0,3.7088208198547363,0.07467535138130188,0.14348576962947845,0.011877816170454025,0.007515653967857361,0.00043646618723869324,14,14,14,12,0,0,0,1
scan11,subset_middle,0,24,14,0.006174576934427023,11.661705017089844,4.07988166809082,0.999991774559021,649.9922485351562,0.0,0.0,0.061011429876089096,0.11720789968967438,0.008204033598303795,0.005807994399219751,0.0003665825352072716,16,16,16,14,0,0,0,1
scan11,subset_middle,1,0,14,0.00771703477948904,10.942319869995117,4.896963119506836,1.0,624.3112182617188,0.0,0.0,0.06576801091432571,0.12592977285385132,0.006319402251392603,0.007516474928706884,0.000200559850782156,16,16,14,14,0,0,1,1
scan11,subset_middle,2,1,14,0.006936514284461737,10.345588684082031,4.443210601806641,1.0,630.0029907226562,0.0,4.508368492126465,0.06545283645391464,0.12509086728096008,0.007989510893821716,0.0067700669169425964,0.00016644736751914024,16,16,14,14,0,0,1,1
scan11,subset_middle,3,2,14,0.007128460798412561,10.55886459350586,4.510351657867432,1.0,633.1150512695312,0.0,2.4782028198242188,0.06564927846193314,0.12557190656661987,0.007268626242876053,0.00720139080658555,-7.293000817298889e-05,14,14,12,12,1,1,1,1
scan11,subset_middle,4,3,14,0.0073486086912453175,10.837512016296387,4.541409492492676,1.0,631.572998046875,0.0,0.0,0.06729459017515182,0.1286695897579193,0.006080686114728451,0.007466583978384733,-0.00011797528713941574,14,14,12,12,1,1,1,1
scan11,subset_middle,5,4,14,0.007492156699299812,13.31884479522705,4.551253318786621,0.9987210631370544,620.778076171875,0.0,1.401512861251831,0.07004518806934357,0.13412941992282867,0.007105652242898941,0.007515653967857361,-2.3497268557548523e-05,14,14,14,12,1,1,1,1
scan11,subset_middle,0,24,16,0.005807994399219751,11.482669830322266,3.832146406173706,0.999991774559021,649.9812622070312,0.0,0.0,0.06537165492773056,0.12498865276575089,0.008143867366015911,0.005807994399219751,0.0,16,16,16,14,1,1,1,1
scan11,subset_middle,1,0,16,0.007516474928706884,10.888819694519043,4.777069568634033,1.0,624.3010864257812,0.0,0.0,0.06853511929512024,0.1316293627023697,0.006259758956730366,0.007516474928706884,0.0,16,16,14,14,1,1,1,1
scan11,subset_middle,2,1,16,0.0067700669169425964,10.28679370880127,4.345003128051758,1.0,629.9922485351562,0.0,2.4164607524871826,0.06861093640327454,0.13163809478282928,0.008164841681718826,0.0067700669169425964,0.0,16,16,14,14,1,1,1,1
scan11,subset_middle,3,2,16,0.00720139080658555,10.474849700927734,4.562338829040527,1.0,633.1041870117188,0.0,0.0,0.0683860331773758,0.1312747746706009,0.006948262453079224,0.00720139080658555,0.0,14,14,12,12,1,1,1,1
scan11,subset_middle,4,3,16,0.007466583978384733,10.809172630310059,4.6166462898254395,1.0,631.56396484375,0.0,2.0590906143188477,0.06938225030899048,0.13335643708705902,0.005843304097652435,0.007466583978384733,0.0,14,14,12,12,1,1,1,1
scan11,subset_middle,5,4,16,0.007515653967857361,13.33768081665039,4.576088905334473,0.9988062977790833,620.7703247070312,0.0,2.7097835540771484,0.07023520767688751,0.13575850427150726,0.00649873586371541,0.007515653967857361,0.0,14,14,14,12,1,1,1,1
scan11,subset_uniform,0,0,8,0.010797807015478611,13.227663040161133,6.867953777313232,1.0,624.4033203125,0.0,0.0,0.07239969819784164,0.14361539483070374,0.0,0.006597071420401335,0.004200735595077276,16,14,14,12,0,0,0,0
scan11,subset_uniform,1,8,8,0.009465587325394154,11.692145347595215,6.071630001068115,0.9999999403953552,639.9962768554688,0.0,2.9620046615600586,0.07777192443609238,0.1542140692472458,0.0,0.005872352048754692,0.0035932352766394615,12,12,12,12,0,0,0,0
scan11,subset_uniform,2,16,8,0.009953481145203114,12.418156623840332,6.372479438781738,0.9999999403953552,643.0980224609375,0.0,0.0,0.0795372948050499,0.15716344118118286,0.0,0.005879092961549759,0.004074388183653355,12,12,12,12,0,0,0,0
scan11,subset_uniform,3,24,8,0.00926822330802679,12.684218406677246,6.084586143493652,0.999983549118042,649.9957275390625,0.0,2.7431674003601074,0.07961025834083557,0.15916316211223602,0.0,0.004998770076781511,0.004269453231245279,14,14,14,12,0,0,0,0
scan11,subset_uniform,4,32,8,0.008203623816370964,9.30309009552002,5.2851667404174805,0.9999269843101501,654.1468505859375,0.0,0.0,0.0811866819858551,0.16245213150978088,0.0,0.004356368910521269,0.003847254905849695,14,14,14,12,0,0,0,0
scan11,subset_uniform,5,40,8,0.015156077221035957,15.087153434753418,9.02701473236084,0.9989660382270813,661.8683471679688,0.0,0.0,0.08570275455713272,0.17435604333877563,0.0,0.005797107238322496,0.009358969982713461,16,16,14,14,0,0,0,0
scan11,subset_uniform,0,0,10,0.00796408299356699,11.772624969482422,5.044342517852783,1.0,624.3814697265625,0.0,0.0,0.0628601461648941,0.12185055762529373,0.012026861310005188,0.006597071420401335,0.0013670115731656551,16,14,14,12,0,0,0,0
scan11,subset_uniform,1,8,10,0.006850056815892458,10.62721061706543,4.406275749206543,0.9999999403953552,639.9778442382812,0.0,2.5229759216308594,0.06705859303474426,0.12876400351524353,0.00777086615562439,0.005872352048754692,0.0009777047671377659,12,12,12,12,0,0,0,0
scan11,subset_uniform,2,16,10,0.00712888827547431,11.382309913635254,4.597459316253662,0.9999999403953552,643.0814208984375,0.0,3.5345747470855713,0.06860817223787308,0.13104408979415894,0.008665223605930805,0.005879092961549759,0.001249795313924551,12,12,12,12,0,0,0,0
scan11,subset_uniform,3,24,10,0.006482608150690794,11.939751625061035,4.289141654968262,0.999991774559021,649.9767456054688,0.0,0.0,0.06775502115488052,0.13236165046691895,0.014050588943064213,0.004998770076781511,0.0014838380739092827,14,14,14,12,0,0,0,0
scan11,subset_uniform,4,32,10,0.0059592523612082005,7.338967800140381,3.764397382736206,0.9999908804893494,654.1272583007812,0.0,4.258091449737549,0.06895378232002258,0.1350959688425064,0.023120436817407608,0.004356368910521269,0.0016028834506869316,14,14,14,12,0,0,0,0
scan11,subset_uniform,5,40,10,0.009631110355257988,12.83027458190918,5.848813533782959,0.9989014267921448,661.8525390625,0.0,3.6017940044403076,0.07002245634794235,0.13850164413452148,0.019986005499958992,0.005797107238322496,0.0038340031169354916,16,16,14,14,0,0,0,0
scan11,subset_uniform,0,0,12,0.007039023097604513,11.252389907836914,4.461299419403076,1.0,624.3707885742188,0.0,0.0,0.060510024428367615,0.11634401977062225,0.006559244357049465,0.006597071420401335,0.0004419516772031784,16,14,14,12,0,0,0,1
scan11,subset_uniform,1,8,12,0.005801585037261248,10.20958137512207,3.7377355098724365,0.9999999403953552,639.9697265625,0.0,3.8459835052490234,0.06369265913963318,0.12194308638572693,0.006775975227355957,0.005872352048754692,-7.076701149344444e-05,12,12,12,12,1,1,1,1
scan11,subset_uniform,2,16,12,0.00593117531388998,10.962985038757324,3.8317267894744873,0.9999999403953552,643.0734252929688,0.0,0.0,0.06457426398992538,0.12411084771156311,0.010161596350371838,0.005879092961549759,5.2082352340221405e-05,12,12,12,12,1,1,1,1
scan11,subset_uniform,3,24,12,0.005274979863315821,11.661981582641602,3.5165364742279053,1.0,649.9683837890625,0.0,2.6084201335906982,0.06437034904956818,0.12423540651798248,0.012049886398017406,0.004998770076781511,0.0002762097865343094,14,14,14,12,0,0,0,1
scan11,subset_uniform,4,32,12,0.004778715781867504,6.667069911956787,3.015571355819702,1.0,654.1179809570312,0.0,2.5010807514190674,0.06564147770404816,0.12667185068130493,0.020352037623524666,0.004356368910521269,0.0004223468713462353,14,14,14,12,0,0,0,1
scan11,subset_uniform,5,40,12,0.0068635051138699055,12.05060863494873,4.2187819480896,0.9991340637207031,661.8452758789062,0.12508152425289154,4.347354412078857,0.06579865515232086,0.12768907845020294,0.034236349165439606,0.005797107238322496,0.001066397875547409,16,16,14,14,0,0,0,0
scan11,subset_uniform,0,0,14,0.006699206307530403,11.069870948791504,4.252997398376465,1.0,624.3585815429688,0.0,0.0,0.06014092266559601,0.11531480401754379,0.006905215792357922,0.006597071420401335,0.00010213488712906837,16,14,14,12,0,1,1,1
scan11,subset_uniform,1,8,14,0.0056701707653701305,10.035962104797363,3.652742862701416,0.9999999403953552,639.9593505859375,0.0,2.018097162246704,0.06267236918210983,0.12001822888851166,0.006345666013658047,0.005872352048754692,-0.00020218128338456154,12,12,12,12,1,1,1,1
scan11,subset_uniform,2,16,14,0.005722141824662685,10.803474426269531,3.6970126628875732,0.9999999403953552,643.0634765625,0.0,2.2116048336029053,0.06366562843322754,0.12203799933195114,0.007754940539598465,0.005879092961549759,-0.00015695113688707352,12,12,12,12,1,1,1,1
scan11,subset_uniform,3,24,14,0.004946691915392876,11.574893951416016,3.3128409385681152,1.0,649.9590454101562,0.0,0.0,0.06354039162397385,0.12196315824985504,0.007582470774650574,0.004998770076781511,-5.2078161388635635e-05,14,14,14,12,1,1,1,1
scan11,subset_uniform,4,32,14,0.0043301330879330635,6.488173007965088,2.7424941062927246,1.0,654.1085815429688,0.0,3.883629322052002,0.06528352200984955,0.12510311603546143,0.012191464193165302,0.004356368910521269,-2.6235822588205338e-05,14,14,14,12,1,1,1,1
scan11,subset_uniform,5,40,14,0.006009487900882959,11.887974739074707,3.7090952396392822,0.9991211295127869,661.832275390625,0.0,0.0,0.06533656269311905,0.12541252374649048,0.02437005378305912,0.005797107238322496,0.00021238066256046295,16,16,14,14,0,0,1,1
scan11,subset_uniform,0,0,16,0.006597071420401335,10.937751770019531,4.188990116119385,1.0,624.3466186523438,0.0,0.0,0.06464288383722305,0.12335088849067688,0.006904526613652706,0.006597071420401335,0.0,16,14,14,12,1,1,1,1
scan11,subset_uniform,1,8,16,0.005872352048754692,9.957401275634766,3.7811975479125977,0.9999999403953552,639.9483032226562,0.0,0.0,0.06623223423957825,0.12681138515472412,0.006545032374560833,0.005872352048754692,0.0,12,12,12,12,1,1,1,1
scan11,subset_uniform,2,16,16,0.005879092961549759,10.692482948303223,3.7931082248687744,0.9999999403953552,643.0535888671875,0.0,0.0,0.06680916994810104,0.128160297870636,0.007116232067346573,0.005879092961549759,0.0,12,12,12,12,1,1,1,1
scan11,subset_uniform,3,24,16,0.004998770076781511,11.495235443115234,3.3448610305786133,1.0,649.9495849609375,0.0,0.0,0.06683806329965591,0.12841401994228363,0.007013240363448858,0.004998770076781511,0.0,14,14,14,12,1,1,1,1
scan11,subset_uniform,4,32,16,0.004356368910521269,6.462902069091797,2.7602925300598145,1.0,654.0992431640625,0.0,4.151335716247559,0.06815242767333984,0.13113167881965637,0.008769332431256771,0.004356368910521269,0.0,14,14,14,12,1,1,1,1
scan11,subset_uniform,5,40,16,0.005797107238322496,11.820780754089355,3.586638927459717,0.9991469979286194,661.8216552734375,0.0,0.0,0.067722387611866,0.1305077224969864,0.01783205382525921,0.005797107238322496,0.0,16,16,14,14,1,1,1,1
scan12,subset_middle,0,24,8,0.02012121118605137,47.55312728881836,15.511656761169434,0.9709965586662292,664.892578125,0.0,0.0,0.10570579022169113,0.2095600664615631,0.0,0.012426581233739853,0.007694629952311516,16,16,14,14,0,0,0,0
scan12,subset_middle,1,0,8,0.01329247746616602,14.346245765686035,8.625288963317871,1.0,645.27734375,0.12508152425289154,2.4714012145996094,0.10541104525327682,0.20641525089740753,0.0,0.004975432530045509,0.00831704493612051,16,16,16,14,0,0,0,0
scan12,subset_middle,2,1,8,0.012758486904203892,13.630980491638184,8.355257034301758,1.0,645.7239990234375,0.0,2.598721981048584,0.09917351603507996,0.19710294902324677,0.0,0.005113944411277771,0.007644542492926121,16,16,16,16,0,0,0,0
scan12,subset_middle,3,2,8,0.013918791897594929,14.224893569946289,9.159549713134766,0.9999999403953552,648.3316040039062,0.0,0.0,0.10049009323120117,0.20041608810424805,0.0,0.005981894209980965,0.007936897687613964,16,16,16,14,0,0,0,0
scan12,subset_middle,4,3,8,0.014935505576431751,12.889914512634277,9.565446853637695,1.0,648.0897216796875,0.0,0.0,0.10665851831436157,0.20714719593524933,0.0,0.006030912045389414,0.008904593531042337,16,16,14,14,0,0,0,0
scan12,subset_middle,5,4,8,0.015377636067569256,14.781388282775879,9.608997344970703,0.9980319142341614,639.7760009765625,0.0,3.580967903137207,0.11529040336608887,0.22492589056491852,0.0,0.005781597923487425,0.009596038144081831,16,16,16,14,0,0,0,0
scan12,subset_middle,0,24,10,0.016733545809984207,47.4669189453125,13.384602546691895,0.9709965586662292,664.8984985351562,0.0,0.0,0.07690894603729248,0.1530044674873352,0.02478417381644249,0.012426581233739853,0.004306964576244354,16,16,14,14,0,0,0,0
scan12,subset_middle,1,0,10,0.008868111297488213,9.485696792602539,5.749487400054932,1.0,645.2889404296875,0.0,2.0055480003356934,0.07955410331487656,0.1561717838048935,0.01924418844282627,0.004975432530045509,0.0038926787674427032,16,16,16,14,0,0,0,0
scan12,subset_middle,2,1,10,0.009638351388275623,9.438023567199707,6.275204181671143,1.0,645.7330932617188,0.0,5.438443183898926,0.07789849489927292,0.15208405256271362,0.012627734802663326,0.005113944411277771,0.004524406976997852,16,16,16,16,0,0,0,0
scan12,subset_middle,3,2,10,0.010399910621345043,10.281859397888184,6.836381912231445,0.9999999403953552,648.3414306640625,0.0,0.0,0.07712623476982117,0.15274861454963684,0.0123533234000206,0.005981894209980965,0.0044180164113640785,16,16,16,14,0,0,0,0
scan12,subset_middle,4,3,10,0.010357694700360298,9.201151847839355,6.666743755340576,1.0,648.1000366210938,0.0,0.9024397134780884,0.08027807623147964,0.15836787223815918,0.01752602867782116,0.006030912045389414,0.004326782654970884,16,16,14,14,0,0,0,0
scan12,subset_middle,5,4,10,0.01146742794662714,11.868099212646484,7.199834823608398,0.9984185099601746,639.7888793945312,0.0,4.046511173248291,0.08460946381092072,0.16513778269290924,0.022331396117806435,0.005781597923487425,0.005685830023139715,16,16,16,14,0,0,0,0
scan12,subset_middle,0,24,12,0.014192098751664162,48.10172653198242,11.775723457336426,0.9709965586662292,664.8901977539062,0.0,0.0,0.0692024901509285,0.13476605713367462,0.0370931401848793,0.012426581233739853,0.0017655175179243088,16,16,14,14,0,0,0,0
scan12,subset_middle,1,0,12,0.006679142825305462,7.513906002044678,4.3413262367248535,1.0,645.285400390625,0.0,0.0,0.07197043299674988,0.13986366987228394,0.009107550606131554,0.004975432530045509,0.0017037102952599525,16,16,16,14,0,0,0,0
scan12,subset_middle,2,1,12,0.0072825513780117035,7.1440558433532715,4.7372918128967285,1.0,645.727783203125,0.0,3.67231822013855,0.07085590064525604,0.13723242282867432,0.006117143202573061,0.005113944411277771,0.0021686069667339325,16,16,16,16,0,0,0,0
scan12,subset_middle,3,2,12,0.007709367200732231,8.00093936920166,5.073675155639648,0.9999999403953552,648.3359375,0.0,3.5069360733032227,0.07054687291383743,0.13646405935287476,0.005718054715543985,0.005981894209980965,0.0017274729907512665,16,16,16,14,0,0,0,0
scan12,subset_middle,4,3,12,0.007273716852068901,7.054432392120361,4.701079368591309,1.0,648.0950927734375,0.0,2.811742067337036,0.07220856845378876,0.1403316706418991,0.007454479578882456,0.006030912045389414,0.0012428048066794872,16,16,14,14,0,0,0,0
scan12,subset_middle,5,4,12,0.007741671986877918,10.216951370239258,4.912437438964844,0.9985239505767822,639.7876586914062,0.0,3.497152090072632,0.0745767131447792,0.14476804435253143,0.011063416488468647,0.005781597923487425,0.0019600740633904934,16,16,16,14,0,0,0,0
scan12,subset_middle,0,24,14,0.012869104743003845,48.47141647338867,10.959465026855469,0.9709965586662292,664.8865966796875,0.0,0.0,0.06542106717824936,0.1272374838590622,0.01471378467977047,0.012426581233739853,0.0004425235092639923,16,16,14,14,0,0,1,1
scan12,subset_middle,1,0,14,0.005378857720643282,6.164297580718994,3.4975106716156006,1.0,645.2814331054688,0.0,0.0,0.0691126361489296,0.13291220366954803,0.007359407376497984,0.004975432530045509,0.0004034251905977726,16,16,16,14,0,0,0,1
scan12,subset_middle,2,1,14,0.005830687470734119,5.660068511962891,3.785287857055664,1.0,645.7247314453125,0.0,0.0,0.06824876368045807,0.13162711262702942,0.006065566558390856,0.005113944411277771,0.0007167430594563484,16,16,16,16,0,0,0,0
scan12,subset_middle,3,2,14,0.006431491579860449,6.546594142913818,4.219599723815918,0.9999999403953552,648.3323364257812,0.0,2.566892385482788,0.06836122274398804,0.13185904920101166,0.005768547300249338,0.005981894209980965,0.0004495973698794842,16,16,16,14,0,0,0,1
scan12,subset_middle,4,3,14,0.006205770652741194,6.055849552154541,4.004313945770264,1.0,648.093017578125,0.0,0.489389568567276,0.06936828047037125,0.133736714720726,0.005751880817115307,0.006030912045389414,0.00017485860735177994,16,16,14,14,0,0,1,1
scan12,subset_middle,5,4,14,0.006334319245070219,9.365920066833496,4.0373215675354,0.9987699389457703,639.78564453125,0.0,0.9741790890693665,0.07043419033288956,0.13582992553710938,0.0064674182794988155,0.005781597923487425,0.0005527213215827942,16,16,16,14,0,0,0,1
scan12,subset_middle,0,24,16,0.012426581233739853,48.6202278137207,10.684797286987305,0.9709965586662292,664.8828125,0.0,0.0,0.06778088957071304,0.12981253862380981,0.009387530386447906,0.012426581233739853,0.0,16,16,14,14,1,1,1,1
scan12,subset_middle,1,0,16,0.004975432530045509,5.512521743774414,3.228224039077759,1.0,645.2774047851562,0.0,1.2963371276855469,0.07119118422269821,0.13686197996139526,0.005823064595460892,0.004975432530045509,0.0,16,16,16,14,1,1,1,1
scan12,subset_middle,2,1,16,0.005113944411277771,4.896920204162598,3.313588857650757,1.0,645.7211303710938,0.0,1.4926588535308838,0.07060226798057556,0.1356469839811325,0.004282694309949875,0.005113944411277771,0.0,16,16,16,16,1,1,1,1
