scene,subset,view_idx,frame_id,step_i,abs_rel,rmse,mae,delta1,geom_l2,rot_err_deg,trans_err_deg,hidden_delta_1step,hidden_delta_2step,depth_delta,abs_rel_16,future_gain,oracle_k_star_1pct,oracle_k_star_2pct,oracle_k_star_5pct,oracle_k_star_10pct,safe_to_halt_1pct,safe_to_halt_2pct,safe_to_halt_5pct,safe_to_halt_10pct
scan15,subset_middle,5,4,16,0.01268815528601408,13.466111183166504,8.071154594421387,0.9998643398284912,635.279296875,0.0,4.513449192047119,0.06789812445640564,0.13087409734725952,0.0056397570297122,0.01268815528601408,0.0,16,16,15,15,1,1,1,1
scan15,subset_uniform,0,0,8,0.025290459394454956,24.6208553314209,17.2789363861084,0.9995163679122925,644.6343994140625,0.0,0.0,0.07282455265522003,0.14684799313545227,0.0,0.00725763151422143,0.018032827880233526,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,8,0.02309873141348362,21.542945861816406,15.71438980102539,0.9998143911361694,651.5502319335938,0.0,4.873027801513672,0.07600084692239761,0.15236544609069824,0.0,0.0089966906234622,0.01410204079002142,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,8,0.025029577314853668,22.50208282470703,16.67321014404297,0.998534619808197,654.5083618164062,0.0,2.300952196121216,0.07904628664255142,0.1590069830417633,0.0,0.009982212446630001,0.015047364868223667,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,8,0.019747091457247734,18.54930877685547,13.319478034973145,0.9999933838844299,662.883056640625,0.0,2.436063766479492,0.07851909101009369,0.15838538110256195,0.0,0.009118740446865559,0.010628351010382175,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,8,0.016687186434864998,18.290691375732422,11.172172546386719,0.9989013075828552,660.9403076171875,0.0,0.0,0.08173051476478577,0.16599494218826294,0.0,0.00846855528652668,0.008218631148338318,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,8,0.03528338298201561,30.225688934326172,22.490297317504883,0.9951168894767761,664.7613525390625,0.0,1.6846987009048462,0.08905767649412155,0.1794586330652237,0.0,0.010578017681837082,0.024705365300178528,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,9,0.02064608968794346,20.196584701538086,14.052716255187988,0.9996559023857117,644.6195068359375,0.0,0.0,0.06774871796369553,0.13294805586338043,0.010385211557149887,0.00725763151422143,0.013388458173722029,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,9,0.021791474893689156,20.130422592163086,14.787172317504883,0.9999691247940063,651.5360107421875,0.0,0.0,0.06987976282835007,0.13697169721126556,0.0068620056845247746,0.0089966906234622,0.012794784270226955,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,9,0.023013807833194733,21.01697540283203,15.391986846923828,0.9986296892166138,654.4945068359375,0.0,2.9515440464019775,0.0726155936717987,0.14256685972213745,0.005963040515780449,0.009982212446630001,0.013031595386564732,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,9,0.01930437982082367,17.922019958496094,13.00350570678711,0.9999933838844299,662.8683471679688,0.0,0.0,0.0712747797369957,0.14084778726100922,0.011387531645596027,0.009118740446865559,0.01018563937395811,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,9,0.016481632366776466,17.15084457397461,11.004258155822754,0.9997130632400513,660.9263305664062,0.0,0.0,0.07381826639175415,0.14651212096214294,0.01434619165956974,0.00846855528652668,0.008013077080249786,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,9,0.031088735908269882,27.184789657592773,19.79907989501953,0.9954240322113037,664.739990234375,0.0,0.0,0.08081955462694168,0.16009245812892914,0.025989102199673653,0.010578017681837082,0.0205107182264328,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,10,0.01661045476794243,16.574935913085938,11.283556938171387,0.9996837973594666,644.6096801757812,0.0,0.0,0.06439100950956345,0.12645882368087769,0.0077745928429067135,0.00725763151422143,0.009352823253720999,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,10,0.019102793186903,17.7838191986084,12.947922706604004,1.0,651.527099609375,0.0,0.0,0.06607475876808167,0.1290627270936966,0.004278191365301609,0.0089966906234622,0.0101061025634408,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,10,0.019959211349487305,18.46628189086914,13.366186141967773,0.999952495098114,654.4862670898438,0.0,3.8714585304260254,0.06823369115591049,0.1340780258178711,0.006017311941832304,0.009982212446630001,0.009976998902857304,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,10,0.01762882061302662,16.583757400512695,11.86193561553955,0.9999933838844299,662.8599243164062,0.0,0.0,0.06712030619382858,0.13168805837631226,0.009706520475447178,0.009118740446865559,0.00851008016616106,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,10,0.01540953665971756,15.91608715057373,10.271358489990234,0.9998740553855896,660.9172973632812,0.0,4.07357120513916,0.0690121203660965,0.13592910766601562,0.019243109971284866,0.00846855528652668,0.00694098137319088,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,10,0.025552598759531975,23.659969329833984,16.318971633911133,0.9955405592918396,664.733642578125,0.0,3.646743059158325,0.07520536333322525,0.14854462444782257,0.012730070389807224,0.010578017681837082,0.014974581077694893,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,11,0.013342594727873802,13.506462097167969,9.003499031066895,0.9999162554740906,644.6005859375,0.0,0.0,0.06167708337306976,0.1215197741985321,0.006161617115139961,0.00725763151422143,0.006084963213652372,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,11,0.016314486041665077,15.428110122680664,11.023630142211914,1.0,651.5191650390625,0.0,3.5534141063690186,0.06331128627061844,0.12420748174190521,0.004516856744885445,0.0089966906234622,0.007317795418202877,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,11,0.017085310071706772,16.242748260498047,11.44137191772461,0.9999920725822449,654.4791870117188,0.0,3.847510814666748,0.06490454822778702,0.1280583143234253,0.006402126979082823,0.009982212446630001,0.007103097625076771,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,11,0.015615437179803848,15.222549438476562,10.496452331542969,0.9999999403953552,662.8525390625,0.0,0.0,0.06422293931245804,0.1262032687664032,0.009560332633554935,0.009118740446865559,0.00649669673293829,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,11,0.01396904792636633,14.862846374511719,9.307482719421387,0.9999510049819946,660.9098510742188,0.0,4.688470840454102,0.06604184210300446,0.12952430546283722,0.02202536165714264,0.00846855528652668,0.005500492639839649,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,11,0.02047896385192871,20.63916778564453,13.146883964538574,0.9959006905555725,664.7281494140625,0.0,3.6958107948303223,0.07077183574438095,0.14018411934375763,0.01391748245805502,0.010578017681837082,0.009900946170091629,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,12,0.010806011967360973,11.247443199157715,7.225898265838623,0.9999162554740906,644.594482421875,0.0,0.0,0.061656344681978226,0.11927825957536697,0.004833335522562265,0.00725763151422143,0.0035483804531395435,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,12,0.013780444860458374,13.387312889099121,9.274017333984375,1.0,651.51416015625,0.0,1.73978853225708,0.06323320418596268,0.12212783098220825,0.004040950909256935,0.0089966906234622,0.004783754236996174,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,12,0.014610271900892258,14.597400665283203,9.768138885498047,0.9999604225158691,654.474609375,0.0,0.0,0.06462403386831284,0.1250954568386078,0.005910548847168684,0.009982212446630001,0.004628059454262257,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,12,0.013642828911542892,13.978045463562012,9.165454864501953,0.9999999403953552,662.8482666015625,0.0,1.0330613851547241,0.06430459022521973,0.12406570464372635,0.009425733238458633,0.009118740446865559,0.004524088464677334,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,12,0.012359602376818657,13.883408546447754,8.238597869873047,0.9999720454216003,660.9053344726562,0.0,0.0,0.0658406987786293,0.12702472507953644,0.02410191297531128,0.00846855528652668,0.003891047090291977,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,12,0.016497792676091194,18.387649536132812,10.640499114990234,0.9963032007217407,664.7235107421875,0.0,3.742666721343994,0.06930091977119446,0.13509982824325562,0.014877201057970524,0.010578017681837082,0.005919774994254112,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,13,0.009273321367800236,9.969075202941895,6.144820690155029,0.9999255537986755,644.587646484375,0.0,0.0,0.05935667082667351,0.11740297079086304,0.00404053321108222,0.00725763151422143,0.002015689853578806,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,13,0.011909081600606441,11.97378158569336,7.982747554779053,1.0,651.5083618164062,0.0,0.0,0.060986652970314026,0.12036888301372528,0.004273559898138046,0.0089966906234622,0.0029123909771442413,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,13,0.012792525812983513,13.6821870803833,8.542924880981445,0.9999366402626038,654.4693603515625,0.0,3.8391549587249756,0.06237674131989479,0.1229897290468216,0.004219177644699812,0.009982212446630001,0.002810313366353512,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,13,0.01199067197740078,13.00417709350586,8.056265830993652,0.9999999403953552,662.8432006835938,0.0,3.8085319995880127,0.06264165788888931,0.12287896126508713,0.008931410498917103,0.009118740446865559,0.002871931530535221,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,13,0.010980237275362015,13.113737106323242,7.323486328125,0.9999720454216003,660.9004516601562,0.0,0.6173895597457886,0.06430884450674057,0.12573347985744476,0.023093851283192635,0.00846855528652668,0.0025116819888353348,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,13,0.013845467008650303,16.949764251708984,8.94614028930664,0.997351884841919,664.7181396484375,0.0,4.023116588592529,0.06697211414575577,0.13186782598495483,0.013725175522267818,0.010578017681837082,0.003267449326813221,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,14,0.00827613566070795,9.212325096130371,5.434839725494385,0.9999162554740906,644.5811157226562,0.0,0.0,0.06012405827641487,0.11611204594373703,0.003961897920817137,0.00725763151422143,0.0010185041464865208,16,16,15,15,0,0,0,0
scan15,subset_uniform,1,8,14,0.010564930737018585,11.008854866027832,7.047821998596191,1.0,651.5026245117188,0.0,2.3177330493927,0.06206300109624863,0.11949145048856735,0.004490632098168135,0.0089966906234622,0.001568240113556385,16,16,16,15,0,0,0,0
scan15,subset_uniform,2,16,14,0.011532807722687721,12.997368812561035,7.678949356079102,0.9999287128448486,654.4644775390625,0.0,0.0,0.06349469721317291,0.1221018061041832,0.0033510890789330006,0.009982212446630001,0.0015505952760577202,16,16,16,15,0,0,0,0
scan15,subset_uniform,3,24,14,0.010707973502576351,12.280735969543457,7.19076681137085,0.9999999403953552,662.8385009765625,0.0,0.0,0.06380104273557663,0.1226019561290741,0.008351736702024937,0.009118740446865559,0.0015892330557107925,16,16,16,15,0,0,0,0
scan15,subset_uniform,4,32,14,0.00989505648612976,12.569052696228027,6.604028224945068,0.9999859929084778,660.8963012695312,0.0,3.380319356918335,0.06568960100412369,0.12580208480358124,0.02096662111580372,0.00846855528652668,0.0014265011996030807,16,16,16,15,0,0,0,0
scan15,subset_uniform,5,40,14,0.012235580943524837,16.095436096191406,7.914182662963867,0.9977331757545471,664.7128295898438,0.0,3.8621914386749268,0.06751605123281479,0.13021278381347656,0.010037762112915516,0.010578017681837082,0.0016575632616877556,16,16,16,15,0,0,0,0
scan15,subset_uniform,0,0,15,0.007615750655531883,8.743087768554688,4.962082862854004,0.9999162554740906,644.5742797851562,0.0,0.0,0.06190494820475578,0.11860191822052002,0.003949182108044624,0.00725763151422143,0.0003581191413104534,16,16,15,15,0,0,1,1
scan15,subset_uniform,1,8,15,0.009651494212448597,10.405524253845215,6.412755012512207,1.0,651.496826171875,0.0,4.221043109893799,0.06388261169195175,0.1223071813583374,0.004298659972846508,0.0089966906234622,0.0006548035889863968,16,16,16,15,0,0,0,1
scan15,subset_uniform,2,16,15,0.010631407611072063,12.545272827148438,7.060861587524414,0.9999287128448486,654.4594116210938,0.0,2.5636115074157715,0.06527254730463028,0.12491872161626816,0.0031450465321540833,0.009982212446630001,0.0006491951644420624,16,16,16,15,0,0,0,1
scan15,subset_uniform,3,24,15,0.009772769175469875,11.780925750732422,6.560526371002197,0.9999999403953552,662.8335571289062,0.0,4.001739501953125,0.06553048640489578,0.12547357380390167,0.007584390230476856,0.009118740446865559,0.0006540287286043167,16,16,16,15,0,0,0,1
scan15,subset_uniform,4,32,15,0.00907390657812357,12.152134895324707,6.058986186981201,0.9999790191650391,660.8917846679688,0.0,0.0,0.06732914596796036,0.1286972314119339,0.016723453998565674,0.00846855528652668,0.0006053512915968895,16,16,16,15,0,0,0,1
scan15,subset_uniform,5,40,15,0.011205810122191906,15.562692642211914,7.248554706573486,0.9979026913642883,664.7094116210938,0.0,4.137063980102539,0.06847259402275085,0.13176332414150238,0.008128762245178223,0.010578017681837082,0.0006277924403548241,16,16,16,15,0,0,0,1
scan15,subset_uniform,0,0,16,0.00725763151422143,8.534934997558594,4.706145763397217,0.9999162554740906,644.5672607421875,0.0,0.0,0.06338108330965042,0.12158012390136719,0.003941482864320278,0.00725763151422143,0.0,16,16,15,15,1,1,1,1
scan15,subset_uniform,1,8,16,0.0089966906234622,9.995071411132812,5.9609222412109375,1.0,651.4903564453125,0.0,0.0,0.0652906596660614,0.1252288669347763,0.004145725630223751,0.0089966906234622,0.0,16,16,16,15,1,1,1,1
scan15,subset_uniform,2,16,16,0.009982212446630001,12.293042182922363,6.623233795166016,0.9999287128448486,654.45361328125,0.0,2.1996254920959473,0.06638555973768234,0.12753291428089142,0.003104395465925336,0.009982212446630001,0.0,16,16,16,15,1,1,1,1
scan15,subset_uniform,3,24,16,0.009118740446865559,11.478842735290527,6.119638442993164,0.9999999403953552,662.827392578125,0.0,2.5255348682403564,0.0664093941450119,0.1278012990951538,0.00719281192868948,0.009118740446865559,0.0,16,16,16,15,1,1,1,1
scan15,subset_uniform,4,32,16,0.00846855528652668,11.868313789367676,5.657534122467041,0.9999790191650391,660.8863525390625,0.0,0.0,0.0678117573261261,0.1305968314409256,0.015864593908190727,0.00846855528652668,0.0,16,16,16,15,1,1,1,1
scan15,subset_uniform,5,40,16,0.010578017681837082,15.254783630371094,6.843565464019775,0.9979768395423889,664.7022094726562,0.0,0.0,0.06861889362335205,0.13266269862651825,0.008119087666273117,0.010578017681837082,0.0,16,16,16,15,1,1,1,1
scan23,subset_middle,0,24,8,0.02052566036581993,18.594871520996094,14.513201713562012,1.0,677.75,0.0,0.0,0.06340742856264114,0.12725724279880524,0.0,0.006856135092675686,0.013669525273144245,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,8,0.03395819291472435,28.94086456298828,22.022157669067383,0.9999011754989624,689.1060791015625,0.0,3.1393086910247803,0.06999187916517258,0.14111903309822083,0.0,0.008910669945180416,0.025047522969543934,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,8,0.02885095775127411,24.222980499267578,19.37065887451172,1.0,684.6055908203125,0.0,0.0,0.0685700848698616,0.13801519572734833,0.0,0.007579379249364138,0.02127157850190997,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,8,0.023807745426893234,20.002626419067383,16.46868896484375,1.0,677.904541015625,0.0,2.6697585582733154,0.06566515564918518,0.13394564390182495,0.0,0.007196406368166208,0.016611339058727026,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,8,0.021218745037913322,18.70509910583496,14.796255111694336,1.0,669.665771484375,0.0,3.1470937728881836,0.07308430969715118,0.14793165028095245,0.0,0.006839199457317591,0.014379545580595732,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,8,0.019163552671670914,18.60142707824707,13.450560569763184,0.999433696269989,670.6703491210938,0.0,0.0,0.07406637817621231,0.14962033927440643,0.0,0.007461511995643377,0.011702040676027536,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,9,0.0168658085167408,15.551836967468262,11.927374839782715,1.0,677.7410278320312,0.0,0.0,0.06024263799190521,0.11802694201469421,0.007177038583904505,0.006856135092675686,0.010009673424065113,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,9,0.0280714500695467,24.33046531677246,18.2469539642334,1.0,689.0980224609375,0.0,0.0,0.0657493993639946,0.12896938621997833,0.009120432659983635,0.008910669945180416,0.019160780124366283,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,9,0.02421201951801777,20.575220108032227,16.323440551757812,1.0,684.596923828125,0.0,3.755931854248047,0.06441789120435715,0.12650293111801147,0.007326414808630943,0.007579379249364138,0.01663264026865363,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,9,0.020346645265817642,17.49591827392578,14.085594177246094,1.0,677.8953857421875,0.0,1.8902053833007812,0.062151048332452774,0.12208761274814606,0.00559018412604928,0.007196406368166208,0.013150238897651434,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,9,0.017993152141571045,16.24675941467285,12.567983627319336,1.0,669.6570434570312,0.0,0.0,0.06721705198287964,0.13323809206485748,0.005745593458414078,0.006839199457317591,0.011153952684253454,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,9,0.017346277832984924,16.998353958129883,12.18233585357666,0.9994819164276123,670.6636352539062,0.0,0.0,0.06808142364025116,0.13391202688217163,0.005100042559206486,0.007461511995643377,0.009884765837341547,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,10,0.013697700574994087,12.965986251831055,9.713799476623535,1.0,677.7349853515625,0.0,0.0,0.058545954525470734,0.11417965590953827,0.005088443402200937,0.006856135092675686,0.006841565482318401,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,10,0.022562049329280853,20.048696517944336,14.699026107788086,1.0,689.0921020507812,0.0,0.0,0.063003309071064,0.12320002168416977,0.005007496569305658,0.008910669945180416,0.013651379384100437,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,10,0.01932276226580143,16.929166793823242,13.093377113342285,1.0,684.5910034179688,0.0,0.0,0.06188812106847763,0.12095405906438828,0.0045242332853376865,0.007579379249364138,0.011743383016437292,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,10,0.016620082780718803,14.67314624786377,11.528424263000488,1.0,677.889404296875,0.0,0.0,0.060471244156360626,0.11769010871648788,0.0034000698942691088,0.007196406368166208,0.009423676412552595,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,10,0.014622429385781288,13.621724128723145,10.230793952941895,1.0,669.6507568359375,0.0,3.0672671794891357,0.06372734904289246,0.1252792775630951,0.003235119627788663,0.006839199457317591,0.007783229928463697,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,10,0.014822911471128464,14.934894561767578,10.434874534606934,0.9995903372764587,670.6578369140625,0.0,0.0,0.06478665769100189,0.1267089694738388,0.003834065282717347,0.007461511995643377,0.0073613994754850864,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,11,0.01110643520951271,11.033761024475098,7.891124725341797,1.0,677.728759765625,0.0,0.0,0.05750216916203499,0.11219197511672974,0.004527307581156492,0.006856135092675686,0.004250300116837025,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,11,0.01814945600926876,16.72100257873535,11.841843605041504,1.0,689.086181640625,0.0,2.9639205932617188,0.060854967683553696,0.11899713426828384,0.00434050802141428,0.008910669945180416,0.009238786064088345,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,11,0.015301945619285107,13.998140335083008,10.421501159667969,1.0,684.5847778320312,0.0,3.213270664215088,0.06012842059135437,0.11730626970529556,0.004453133326023817,0.007579379249364138,0.007722566369920969,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,11,0.013387324288487434,12.317699432373047,9.323567390441895,1.0,677.8834228515625,0.0,1.2049601078033447,0.05942283198237419,0.11558152735233307,0.003302325028926134,0.007196406368166208,0.006190917920321226,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,11,0.011762176640331745,11.454651832580566,8.244087219238281,1.0,669.6448364257812,0.0,2.4594132900238037,0.06131461262702942,0.12018728256225586,0.0030429132748395205,0.006839199457317591,0.0049229771830141544,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,11,0.012471664696931839,13.240750312805176,8.82454776763916,0.9996867179870605,670.6520385742188,0.0,0.0,0.06230125203728676,0.12173561006784439,0.002572194207459688,0.007461511995643377,0.005010152701288462,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,12,0.009480712935328484,9.890738487243652,6.740675926208496,1.0,677.724365234375,0.0,0.0,0.05826534330844879,0.11211156845092773,0.0032078830990940332,0.006856135092675686,0.0026245778426527977,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,12,0.014838259667158127,14.28730583190918,9.704774856567383,1.0,689.0826416015625,0.0,1.5506597757339478,0.06141327694058418,0.11793521046638489,0.0035417310427874327,0.008910669945180416,0.005927589721977711,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,12,0.012480057775974274,12.022785186767578,8.544145584106445,1.0,684.5803833007812,0.0,3.4646975994110107,0.06074491888284683,0.11675012111663818,0.0039010299369692802,0.007579379249364138,0.004900678526610136,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,12,0.010985203087329865,10.618420600891113,7.678876876831055,1.0,677.8797607421875,0.0,3.25203013420105,0.06038493663072586,0.11590283364057541,0.0031081349588930607,0.007196406368166208,0.0037887967191636562,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,12,0.00975294690579176,9.944051742553711,6.851910591125488,1.0,669.6417846679688,0.0,1.6731590032577515,0.06158367916941643,0.1186143159866333,0.002746458863839507,0.006839199457317591,0.0029137474484741688,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,12,0.010648098774254322,11.88395881652832,7.556314945220947,0.9996867179870605,670.6490478515625,0.0,4.263469696044922,0.06215118616819382,0.11992333829402924,0.0019507748074829578,0.007461511995643377,0.0031865867786109447,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,13,0.008454415015876293,9.217763900756836,6.013485431671143,1.0,677.7168579101562,0.0,0.0,0.05673423036932945,0.11166217923164368,0.004821786191314459,0.006856135092675686,0.0015982799232006073,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,13,0.012559694238007069,12.736345291137695,8.254204750061035,1.0,689.0764770507812,0.0,0.0,0.06016622483730316,0.11767265200614929,0.004775030538439751,0.008910669945180416,0.0036490242928266525,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,13,0.010578818619251251,10.741171836853027,7.271285533905029,1.0,684.57373046875,0.0,2.9750618934631348,0.059486377984285355,0.11650902032852173,0.005484018009155989,0.007579379249364138,0.0029994393698871136,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,13,0.009422283619642258,9.552298545837402,6.608999729156494,1.0,677.8734741210938,0.0,0.0,0.059568241238594055,0.11632032692432404,0.004989461041986942,0.007196406368166208,0.0022258772514760494,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,13,0.008507179096341133,9.007457733154297,5.9886016845703125,1.0,669.6362915039062,0.0,2.336740255355835,0.06034478172659874,0.11806213855743408,0.0043752314522862434,0.006839199457317591,0.0016679796390235424,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,13,0.009297572076320648,10.889404296875,6.609964370727539,0.9997830986976624,670.64404296875,0.0,2.4101345539093018,0.060853563249111176,0.11899887770414352,0.0029721304308623075,0.007461511995643377,0.0018360600806772709,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,14,0.007659803610295057,8.758798599243164,5.449857711791992,1.0,677.7090454101562,0.0,0.0,0.058549486100673676,0.11205776035785675,0.005434853490442038,0.006856135092675686,0.0008036685176193714,16,16,15,15,0,0,0,0
scan23,subset_middle,1,0,14,0.010851776227355003,11.633880615234375,7.182052135467529,1.0,689.0699462890625,0.0,4.159300327301025,0.062188006937503815,0.11866327375173569,0.0061141327023506165,0.008910669945180416,0.0019411062821745872,16,16,16,15,0,0,0,0
scan23,subset_middle,2,1,14,0.00912183616310358,9.812068939208984,6.294053077697754,1.0,684.5667724609375,0.0,0.0,0.06156309321522713,0.11750295758247375,0.006126909516751766,0.007579379249364138,0.0015424569137394428,16,16,16,15,0,0,0,0
scan23,subset_middle,3,2,14,0.008300061337649822,8.783024787902832,5.834033012390137,1.0,677.8667602539062,0.0,0.0,0.06195123866200447,0.1179778054356575,0.006141168065369129,0.007196406368166208,0.001103654969483614,16,16,16,15,0,0,0,0
scan23,subset_middle,4,3,14,0.007638528477400541,8.363018989562988,5.387458801269531,1.0,669.630615234375,0.0,0.0,0.06268611550331116,0.11926280707120895,0.005458952859044075,0.006839199457317591,0.0007993290200829506,16,16,15,15,0,0,0,0
scan23,subset_middle,5,4,14,0.008315985091030598,10.193914413452148,5.925509929656982,0.9998674392700195,670.639404296875,0.0,0.0,0.06309414654970169,0.12010649591684341,0.004491603933274746,0.007461511995643377,0.0008544730953872204,16,16,15,15,0,0,0,0
scan23,subset_middle,0,24,15,0.007193966303020716,8.471785545349121,5.118049144744873,1.0,677.701171875,0.0,0.0,0.061229243874549866,0.11643949151039124,0.004992308560758829,0.006856135092675686,0.00033783121034502983,16,16,15,15,0,0,1,1
scan23,subset_middle,1,0,15,0.009606578387320042,10.88320255279541,6.405664443969727,1.0,689.0635375976562,0.0,0.0,0.06476188451051712,0.12316004186868668,0.005217497702687979,0.008910669945180416,0.0006959084421396255,16,16,16,15,0,0,0,1
scan23,subset_middle,2,1,15,0.008148252964019775,9.200387954711914,5.6393351554870605,1.0,684.5601806640625,0.0,1.8043931722640991,0.0641949251294136,0.1220845878124237,0.0053329020738601685,0.007579379249364138,0.0005688737146556377,16,16,16,15,0,0,0,1
scan23,subset_middle,3,2,15,0.007604907266795635,8.283879280090332,5.349966049194336,1.0,677.8605346679688,0.0,2.8973917961120605,0.06473647803068161,0.12296982854604721,0.005381819326430559,0.007196406368166208,0.00040850089862942696,16,16,16,15,0,0,0,1
scan23,subset_middle,4,3,15,0.007134614046663046,7.977427005767822,5.033648490905762,1.0,669.62548828125,0.0,0.0,0.06544356048107147,0.12422683089971542,0.004583860747516155,0.006839199457317591,0.00029541458934545517,16,16,15,15,0,0,1,1
scan23,subset_middle,5,4,15,0.007716280873864889,9.756468772888184,5.498805522918701,0.9999036192893982,670.6346435546875,0.0,0.0,0.06572584807872772,0.12485501915216446,0.004044038243591785,0.007461511995643377,0.00025476887822151184,16,16,15,15,0,0,1,1
scan23,subset_middle,0,24,16,0.006856135092675686,8.292993545532227,4.878609657287598,1.0,677.6936645507812,0.0,0.0,0.06361924856901169,0.12112712115049362,0.004666564986109734,0.006856135092675686,0.0,16,16,15,15,1,1,1,1
scan23,subset_middle,1,0,16,0.008910669945180416,10.509223937988281,5.978943347930908,1.0,689.0574951171875,0.0,2.879840135574341,0.06610975414514542,0.12676627933979034,0.0052179004997015,0.008910669945180416,0.0,16,16,16,15,1,1,1,1
scan23,subset_middle,2,1,16,0.007579379249364138,8.850183486938477,5.256807804107666,1.0,684.5535278320312,0.0,4.562483310699463,0.0657351091504097,0.12591347098350525,0.005435004830360413,0.007579379249364138,0.0,16,16,16,15,1,1,1,1
scan23,subset_middle,3,2,16,0.007196406368166208,8.011093139648438,5.066381454467773,1.0,677.85400390625,0.0,0.0,0.06643333286046982,0.12709033489227295,0.005344575736671686,0.007196406368166208,0.0,16,16,16,15,1,1,1,1
scan23,subset_middle,4,3,16,0.006839199457317591,7.744962692260742,4.82790994644165,1.0,669.6201171875,0.0,0.0,0.0667388066649437,0.12799927592277527,0.004579984117299318,0.006839199457317591,0.0,16,16,15,15,1,1,1,1
scan23,subset_middle,5,4,16,0.007461511995643377,9.561625480651855,5.318628311157227,0.9999156594276428,670.6295776367188,0.0,0.0,0.06714236736297607,0.12861469388008118,0.004268682096153498,0.007461511995643377,0.0,16,16,15,15,1,1,1,1
